phrase,en,pronunciation,id
贴饼子,Paste pancake,tiē bǐng zǐ,7237
彤红,Bright red,tóng hóng,7238
统编,Editor in chief,tǒng biān,7239
偷空,Steal the air,tōu kòng,7240
头纱,Headdress,tóu shā,7241
投桃报李,return present for present,tóu táo bào lǐ,7242
图谋不轨,engage in illegal activities,tú móu bù guǐ,7243
推普,promote mandarin,tuī pǔ,7244
托庇,Shelter,tuō bì,7245
拖后腿,Slow down,tuō hòu tuǐ,7246
坨子,Lump,tuó zǐ,7247
驼色,Camel color,tuó sè,7248
挖土机,an excavator,wā tǔ jī,7249
万儿八千,about ten thousand,wàn er bā qiān,7250
圩堤,Dyke,wéi dī,7251
温酒,warm up wine,wēn jiǔ,7252
文蛤,Meretrix meretrix,wén gé,7253
稳拿,Take it easy,wěn ná,7254
握手言欢,bury the hatchet,wò shǒu yán huān,7255
五洲四海,all over the world,wǔ zhōu sì hǎi,7256
习尚,Xi Shang,xí shàng,7257
细腰蜂,"Sphecidae ",xì yāo fēng,7258
险固,Insurance and consolidation,xiǎn gù,7259
线路板,Circuit board,xiàn lù bǎn,7260
线路图,Circuit diagram,xiàn lù tú,7261
详略,Details,xiáng lvè,7262
小修,Minor repairs,xiǎo xiū,7263
鞋样,shoe pattern,xié yàng,7264
心怀叵测,have an evil intent towards,xīn huái pǒ cè,7265
新郎官,bridegroom,xīn láng guān,7266
休书,Letter of suspension,xiū shū,7267
戌,Xu,xū,7268
徐缓,Slow down,xú huǎn,7269
续会,follow-up meeting,xù huì,7270
续聘,continue to engage sb.,xù pìn,7271
选辑,Selected works,xuǎn jí,7272
学生腔,student jargon,xué shēng qiāng,7273
血尿,hematuria,xuè niào,7274
寻味,Ponder over,xún wèi,7275
酽茶,strong tea,yàn chá,7276
燕雀,brambling,yàn què,7277
杨木,Poplar,yáng mù,7278
养汉,Raise Han,yǎng hàn,7279
吆五喝六,Call out five to six,yāo wǔ hè liù,7280
哟嗬,Yo ho,yō hē,7281
遥祝,send greetings from a distance,yáo zhù,7282
药补,build up one&apos;s health by taking tonic,yào bǔ,7283
夜曲,Nocturne,yè qǔ,7284
衣冠禽兽,a beast in human clothing,yī guān qín shòu,7285
怡人,Pleasant,yí rén,7286
译码,decoding,yì mǎ,7287
音程,Interval,yīn chéng,7288
音画,Sound and picture,yīn huà,7289
印泥,inkpad,yìn ní,7290
应声虫,yesman,yìng shēng chóng,7291
应诊,Consultation,yìng zhěn,7292
硬任务,demanding task with a definite quota requirement and time limit,yìng rèn wù,7293
用典,"Allusion ",yòng diǎn,7294
幼师,Kindergarten teacher,yòu shī,7295
余毒,Residual poison,yú dú,7296
杂拌儿,Mixed dressing,zá bàn er,7297
杂用,Miscellaneous use,zá yòng,7298
在所不辞,will not refuse under any circumstances,zài suǒ bù cí,7299
仗势,Stand up for power,zhàng shì,7300
招风,Catch the wind,zhāo fēng,7301
招灾,Invite disaster,zhāo zāi,7302
朝发夕至,start at dawn and arrive at dusk,zhāo fā xī zhì,7303
照护,to take care of,zhào hù,7304
罩袍,Burqa,zhào páo,7305
遮断,Interdiction,zhē duàn,7306
这么点儿,So little,zhè me diǎn er,7307
蒸锅,steamer,zhēng guō,7308
证明信,Letter of proof,zhèng míng xìn,7309
织品,Fabric,zhī pǐn,7310
至善至美,it &apos;s perfection itself,zhì shàn zhì měi,7311
滞胀,Stagflation,zhì zhàng,7312
忠言逆耳,faithful words grate upon the ear,zhōng yán nì ěr,7313
众怒难犯,an aroused public is difficult to tackle,zhòng nù nán fàn,7314
种痘,Vaccination,zhòng dòu,7315
主粮,staple food grain,zhǔ liáng,7316
赘言,Redundancy,zhuì yán,7317
擢用,Promotion,zhuó yòng,7318
龇牙,Show one&apos;s teeth,zī yá,7319
紫貂,Sable,zǐ diāo,7320
自轻自贱,lower oneself,zì qīng zì jiàn,7321
字符集,character set,zì fú jí,7322
棕红,Brown red,zōng hóng,7323
祖庙,Ancestral temple,zǔ miào,7324
祖母绿,Emerald,zǔ mǔ lv4,7325
佐餐,Accompany a meal,zuǒ cān,7326
做人情,Be human,zuò rén qíng,7327
爱屋及乌,"love me , love my dog",ài wū jí wū,7328
八宝饭,Eight Delicacies Rice,bā bǎo fàn,7329
吧唧,Baji,bā jī,7330
拔步,Take the lead,bá bù,7331
白板,Whiteboard,bái bǎn,7332
膀臂,Arm,bǎng bì,7333
报单,declaration form,bào dān,7334
北极狐,Arctic fox,běi jí hú,7335
被覆,Covering,bèi fù,7336
摈斥,Reject,bìn chì,7337
冰袋,Ice bag,bīng dài,7338
兵谏,Military admonition,bīng jiàn,7339
兵制,Military system,bīng zhì,7340
播散,Dissemination,bō sàn,7341
薄礼,small gift,bó lǐ,7342
卜辞,Oracle Inscriptions,bǔ cí,7343
不二法门,the only proper course to take,bù èr fǎ mén,7344
苍绿,dark green,cāng lv4,7345
草台班子,a makeshift organization,cǎo tái bān zi,7346
产床,Obstetric table,chǎn chuáng,7347
长缨,Long tassel,cháng yīng,7348
唱名,roll call,chàng míng,7349
车筐,bicycle basket,chē kuāng,7350
尘烟,smoke and dust,chén yān,7351
柽柳,Tamarix chinensis,chēng liǔ,7352
承传,Inherited,chéng chuán,7353
抽冷子,Take the cold out,chōu lěng zǐ,7354
初交,First acquaintance,chū jiāo,7355
初绽,First bloom,chū zhàn,7356
储油罐,Storage tank,chǔ yóu guàn,7357
词根,Root word,cí gēn,7358
葱翠,Verdant,cōng cuì,7359
丛集,Cluster,cóng jí,7360
蹿升,rise rapidly,cuān shēng,7361
寸土必争,fight for every inch of land,cùn tǔ bì zhēng,7362
打鬼,To beat ghosts,dǎ guǐ,7363
打旗,Flag,dǎ qí,7364
大骨节病,Kaschin Beck disease,dà gǔ jié bìng,7365
大刑,Severe punishment,dà xíng,7366
带徒弟,Take the apprentice,dài tú dì,7367
单口相声,Stand up comedy,dān kǒu xiàng sheng,7368
单恋,Unrequited love,dān liàn,7369
刀枪不入,Invulnerability,dāo qiāng bù rù,7370
倒买倒卖,Buy and sell,dǎo mǎi dǎo mài,7371
嫡派,Legion,dí pài,7372
地下工厂,Underground factory,dì xià gōng chǎng,7373
吊带,camisole,diào dài,7374
吊嗓子,Raise one&apos;s voice,diào sǎng zǐ,7375
蹀躞,Walk out,dié xiè,7376
肚带,Belly Belt,dù dài,7377
短寿,Short life,duǎn shòu,7378
断魂,Dejected,duàn hún,7379
断垣残壁,broken walls,duàn yuán cán bì,7380
对半,Half and half,duì bàn,7381
扼死,Strangle,è sǐ,7382
耳轮,Helix,ěr lún,7383
发飘,"blanketed ",fā piāo,7384
发套,Hair cover,fā tào,7385
帆布包,Canvas bag,fān bù bāo,7386
分而治之,divide and rule,fēn ér zhì zhī,7387
敷用,apply,fū yòng,7388
扶犁,Help plough,fú lí,7389
付现,Pay in cash,fù xiàn,7390
伽马射线,Gamma ray,gā mǎ shè xiàn,7391
改业,Change the industry,gǎi yè,7392
高崖,Highcliff,gāo yá,7393
高腰,High waist,gāo yāo,7394
高姿态,a high profile,gāo zī tài,7395
公产,Public property,gōng chǎn,7396
巩膜,sclera,gǒng mó,7397
鼓板,Tympanum,gǔ bǎn,7398
顾不及,Not enough,gù bù jí,7399
瓜片,a green tea produced in Anhui Province,guā piàn,7400
光腚,buttocks,guāng dìng,7401
龟头,glans,guī tóu,7402
鬼打墙,Ghost strikes the wall,guǐ dǎ qiáng,7403
憨实,Simple and honest,hān shí,7404
航拍,Aerial photography,háng pāi,7405
豪雨,Torrential rain,háo yǔ,7406
豪猪,porcupine,háo zhū,7407
合心,with one heart,hé xīn,7408
和尚头,shaved head,hé shang tóu,7409
和易,Heyi,hé yì,7410
黑枣,Black jujube,hēi zǎo,7411
桁架,truss,héng jià,7412
横越,go across,héng yuè,7413
后尾儿,Rear tail,hòu yǐ er,7414
坏血病,Scurvy,huài xuè bìng,7415
慌神,petrified,huāng shén,7416
黄道,Ecliptic,huáng dào,7417
回头是岸,repent and be saved,huí tóu shì àn,7418
会操,Calisthenics,huì cāo,7419
婚庆,Wedding,hūn qìng,7420
火星子,Martian,huǒ xīng zǐ,7421
祸从天降,disaster comes,huò cóng tiān jiàng,7422
祸胎,Mischief,huò tāi,7423
祸心,Evil intention,huò xīn,7424
叽里咕噜,Murmur,jī lǐ gū lū,7425
饥饱,hunger or satiety,jī bǎo,7426
激灵,give a start,jī líng,7427
即食,precooked and ready to be eaten,jí shí,7428
寄赠,send as a gift,jì zèng,7429
减压阀,Pressure relief valve,jiǎn yā fá,7430
江湖骗子,swindler,jiāng hú piàn zǐ,7431
江米,Jiangmi,jiāng mǐ,7432
将功赎罪,make amends for one &apos;s crimes by good deeds,jiāng gōng shú zuì,7433
娇儿,Jiaoer,jiāo ér,7434
绞盘,capstan,jiǎo pán,7435
剿除,destroy,jiǎo chú,7436
教师爷,great master,jiào shī yé,7437
接生婆,Midwife,jiē shēng pó,7438
界桩,Boundary stake,jiè zhuāng,7439
借鸡生蛋,Borrow a chicken to lay an egg,jiè jī shēng dàn,7440
警铃,Alarm bell,jǐng líng,7441
竞答,vie to answer,jìng dá,7442
旧框框,Old rules,jiù kuàng kuàng,7443
旧年,Old year,jiù nián,7444
居间,Intermediary,jū jiān,7445
咔嗒,Click,kā dā,7446
溘然,suddenly,kè rán,7447
苦雨,Bitter rain,kǔ yǔ,7448
匡扶,"idealists ",kuāng fú,7449
矿物油,mineral oil,kuàng wù yóu,7450
揽活,canvass business order,lǎn huó,7451
滥觞,Origin,làn shāng,7452
老相,The old man,lǎo xiàng,7453
冷峭,austere,lěng qiào,7454
冷森森,Cold,lěng sēn sēn,7455
力气活,heavy work,lì qi huó,7456
列阵,array,liè zhèn,7457
令牌,token,lìng pái,7458
令堂,Your mother,lìng táng,7459
露天矿,Open pit mine,lù tiān kuàng,7460
罗曼史,Romance,luó màn shǐ,7461
罗致,Luo Zhi,luó zhì,7462
麦茬儿,wheat stubble,mài chá er,7463
蟒袍,Python Robe,mǎng páo,7464
没头苍蝇,a headless fly,méi tóu cāng ying,7465
谜面,conundrum,mí miàn,7466
面如死灰,the face turned ashy,miàn rú sǐ huī,7467
名实相符,live up to one&apos;s name,míng shí xiāng fú,7468
明言,Make it clear,míng yán,7469
磨床,Grinding machine,mó chuáng,7470
磨洋工,Work hard,mó yáng gōng,7471
魔怪,Monsters,mó guài,7472
拿人,Take people,ná rén,7473
纳福,Nafu,nà fú,7474
耐穿,Durable,nài chuān,7475
赧颜,Blush,nǎn yán,7476
内耳,inner ear,nèi ěr,7477
能效,energy efficiency,néng xiào,7478
牛郎星,Taurus,niú láng xīng,7479
牛脾气,Bull&apos;s temper,niú pí qì,7480
奴颜婢膝,act obsequiously,nú yán bì xī,7481
藕色,Lotus root color,ǒu sè,7482
叛匪,rebel,pàn fěi,7483
赔情,Make amends,péi qíng,7484
平滑肌,smooth muscle,píng huá jī,7485
奇诡,eccentric,qí guǐ,7486
奇珍异宝,priceless treasures,qí zhēn yì bǎo,7487
骑墙,Riding on the wall,qí qiáng,7488
气汹汹,Fierce,qì xiōng xiōng,7489
弃绝,Abandon,qì jué,7490
洽商,Negotiation,qià shāng,7491
千夫所指,be universally condemned,qiān fū suǒ zhǐ,7492
前后脚儿,almost simultaneously,qián hòu jiǎo er,7493
强酸,strong acid,qiáng suān,7494
切题,To the point,qiè tí,7495
情海,boundless love,qíng hǎi,7496
请假条,written request for leave,qǐng jià tiáo,7497
穷奢极欲,be lapped in luxury,qióng shē jí yù,7498
琼楼玉宇,palaces in the moon,qióng lóu yù yǔ,7499
屈节,Curmudgeon,qū jié,7500
全食,Total eclipse,quán shí,7501
人多嘴杂,agreement is difficult if there are too many people,rén duō zuǐ zá,7502
任从,at one&apos;s discretion,rèn cóng,7503
日班,day shift,rì bān,7504
日暮途穷,be at the end of one &apos;s rope,rì mù tú qióng,7505
儒商,knowledge-based businessman,rú shāng,7506
入场式,march-in ceremony,rù chǎng shì,7507
溽暑,Summer heat,rù shǔ,7508
软钉子,soft nail—mild rebuff,ruǎn dīng zi,7509
软骨头,Soft bone,ruǎn gǔ tou,7510
闰月,leap month,rùn yuè,7511
腮腺炎,mumps,sāi xiàn yán,7512
三合土,Triassic soil,sān hé tǔ,7513
纱帐,mosquito net,shā zhàng,7514
上蹿下跳,run clandestine errands up and down the line,shàng cuān xià tiào,7515
上相,Prime Minister,shàng xiàng,7516
少掌柜,little master,shǎo zhǎng guì,7517
神农氏,Divine Husbandman,shén nóng shì,7518
神神道道,fantastic,shén shen dāo dāo,7519
失着,Lost,shī zhāo,7520
湿乎乎,moist,shī hū hū,7521
石头子儿,Stone son,shí tou zǐ er,7522
时起时伏,Rise and fall,shí qǐ shí fú,7523
事略,Brief introduction,shì luè,7524
收转,Collection and transfer,shōu zhuǎn,7525
手疾眼快,quick of eye and deft of hand,shǒu jí yǎn kuài,7526
手头紧,Money is tight,shǒu tóu jǐn,7527
受气包,whipping boy,shòu qì bāo,7528
输精管,Vas deferens,shū jīng guǎn,7529
树挂,tree icicles,shù guà,7530
庶出,Common people,shù chū,7531
耍滑头,play the fox,shuǎ huá tóu,7532
双季稻,double cropping of rice,shuāng jì dào,7533
双生子,twins,shuāng shēng zǐ,7534
水痘,Chicken pox,shuǐ dòu,7535
水粉画,Gouache,shuǐ fěn huà,7536
水银柱,Mercury column,shuǐ yín zhù,7537
睡相,posture in sleep,shuì xiāng,7538
顺产,Natural labor,shùn chǎn,7539
酸牛奶,yoghurt,suān niú nǎi,7540
檀香木,Sandalwood,tán xiāng mù,7541
韬晦,To keep a low profile,tāo huì,7542
逃票,Ticket evasion,táo piào,7543
讨巧,Flatter,tǎo qiǎo,7544
藤牌,Rattan,téng pái,7545
提盒,Carrying case,tí hé,7546
题意,meaning of the title,tí yì,7547
添补,Supplement,tiān bǔ,7548
田垄,Field ridge,tián lǒng,7549
填鸭,Cramming,tián yā,7550
贴画,Stickers,tiē huà,7551
铁杉,hemlock spruce,tiě shā,7552
铁砧,Anvil,tiě zhēn,7553
停摆,Stop,tíng bǎi,7554
头钱,First money,tóu qián,7555
土鳖,Woodlouse,tǔ biē,7556
托人情,Trust,tuō rén qíng,7557
拖斗,Tug,tuō dǒu,7558
歪点子,Wrong idea,wāi diǎn zǐ,7559
碗橱,cupboard,wǎn chú,7560
网络营销,network marketing,wǎng luò yíng xiāo,7561
忘年之交,friendship between old and young people,wàng nián zhī jiāo,7562
苇荡,reed marsh,wěi dàng,7563
未时,1 p.m. to 3 p.m.,wèi shí,7564
畏寒,Fear of cold,wèi hán,7565
畏途,dangerous road,wèi tú,7566
翁姑,Wenggu,wēng gū,7567
乌梅,dark plum,wū méi,7568
五斗橱,Chest of drawers,wǔ dǒu chú,7569
西法,West France,xī fǎ,7570
悉听尊便,Do as you please,xī tīng zūn biàn,7571
戏路,Drama,xì lù,7572
细布,Fine cloth,xì bù,7573
细点,dainty pastries,xì diǎn,7574
仙方,prescription obtained from immortals,xiān fāng,7575
先礼后兵,try fair means before resorting to force,xiān lǐ hòu bīng,7576
纤瘦,frail,xiān shòu,7577
相斥,to repel,xiāng chì,7578
小熊猫,lesser panda,xiǎo xióng māo,7579
小宗,Theravada school,xiǎo zōng,7580
楔形文字,Cuneiform characters,xiē xíng wén zì,7581
信息战,Information warfare,xìn xī zhàn,7582
星火燎原,a single spark can start a prairie fire,xīng huǒ liáo yuán,7583
行将就木,approach death,xíng jiāng jiù mù,7584
凶兆,Ominous omen,xiōng zhào,7585
雄劲,Vigour,xióng jìng,7586
修书,Study,xiū shū,7587
学有专长,Learn to have expertise,xué yǒu zhuān cháng,7588
血色素,Hemoglobin,xuè sè sù,7589
熏肉,Bacon,xūn ròu,7590
雅静,unostentatious,yǎ jìng,7591
延请,Please,yán qǐng,7592
阎王债,usurious loan,yán wang zhài,7593
厌恨,Hate,yàn hèn,7594
扬水站,Yangshui station,yáng shuǐ zhàn,7595
阳历年,solar year,yáng lì nián,7596
阳寿,Yang Shou,yáng shòu,7597
一面之交,a once-met acquaintance,yī miàn zhī jiāo,7598
一丘之貉,be tarred with the same brush the same lair,yī qiū zhī hé,7599
一争高低,Fight for the top,yī zhēng gāo dī,7600
以身许国,dedicate oneself to one &apos;s country &apos;s cause,yǐ shēn xǔ guó,7601
狺狺,yelp,yín yín,7602
引航,pilotage,yǐn háng,7603
印把子,Printing handle,yìn bà zi,7604
荫庇,Shelter,yìn bì,7605
应招,respond to a call for recruits or candidates,yìng zhāo,7606
油膏,Ointment,yóu gāo,7607
游程,Journey,yóu chéng,7608
游春,Spring outing,yóu chūn,7609
鱼片儿,Fish fillets,yú piān er,7610
育雏,Brooding,yù chú,7611
韵白,Yunbai,yùn bái,7612
崽儿,Baby,zǎi ér,7613
仗势欺人,take advantage of one &apos;s or sb . else &apos;s power to bully people,zhàng shì qī rén,7614
照登,Zhaodeng,zhào dēng,7615
照妖镜,monster-revealing mirror,zhào yāo jìng,7616
真名实姓,Real name,zhēn míng shí xìng,7617
争艳,contend in beauty and brightness,zhēng yàn,7618
正堂,main room,zhèng táng,7619
织染,Weaving and dyeing,zhī rǎn,7620
值日生,student on duty,zhí rì shēng,7621
止痛片,Pain-killer,zhǐ tòng piàn,7622
治国安邦,safeguard a country,zhì guó ān bāng,7623
中耳炎,tympanitis,zhōng ěr yán,7624
中技,Zhongji,zhōng jì,7625
猪肚儿,Pork tripe,zhū dù ér,7626
竹帘子,Bamboo curtain,zhú lián zǐ,7627
转引,Citation,zhuǎn yǐn,7628
拙著,My book,zhuō zhe,7629
自恋,narcissism,zì liàn,7630
自我吹嘘,boost oneself,zì wǒ chuī xū,7631
做生日,to give a birthday party,zuò shēng ri,7632
巴山蜀水,szechwan,bā shān shǔ shuǐ,7633
罢演,refuse to perform,bà yǎn,7634
白梨,White pear,bái lí,7635
白熊,Polar bear,bái xióng,7636
版权页,Copyright page,bǎn quán yè,7637
半官方,Semi official,bàn guān fāng,7638
包金,Baojin,bāo jīn,7639
宝殿,The palace,bǎo diàn,7640
报话机,Telephone set,bào huà jī,7641
崩盘,Crash,bēng pán,7642
鼻翅,Nasal wing,bí chì,7643
笔势,Gesture,bǐ shì,7644
边检,Frontier inspection,biān jiǎn,7645
编结,Weave,biān jié,7646
辩诬,Refutation of falsehood,biàn wū,7647
别无二致,identical,bié wú èr zhì,7648
菠萝蜜,jackfruit,bō luó mì,7649
薄利,Small profit,bó lì,7650
补台,Make up for,bǔ tái,7651
残旧,Dilapidated,cán jiù,7652
惨变,Cataclysm,cǎn biàn,7653
苍莽,boundless,cāng mǎng,7654
藏头露尾,tell part of the truth but not all of it,cáng tóu lù wěi,7655
草寇,Grassroots bandits,cǎo kòu,7656
草窝,Grass nest,cǎo wō,7657
杈子,Fork,chà zi,7658
长话短说,cut a long story short,cháng huà duǎn shuō,7659
长舌妇,Long tongued woman,cháng shé fù,7660
长吟,Long chant,cháng yín,7661
场屋,shed on threshing ground,cháng wū,7662
超豪华,Super luxury,chāo háo huá,7663
吵人,noisy,chǎo rén,7664
成服,Ready to wear,chéng fú,7665
乘龙快婿,ideal son-in-law,chéng lóng kuài xù,7666
程序控制,program control,chéng xù kòng zhì,7667
澄碧,Chengbi,chéng bì,7668
重出,Come back,chóng chū,7669
抽吸,aspiration,chōu xī,7670
穿小鞋,Wear shoes,chuān xiǎo xié,7671
传种,Transmission,chuán zhǒng,7672
船桅,Mast,chuán wéi,7673
垂爱,Love,chuí ài,7674
垂暮之年,in old age,chuí mù zhī nián,7675
垂涎欲滴,be unable to hide one &apos;s greed,chuí xián yù dī,7676
蹙额,frown,cù é,7677
村夫,Villager,cūn fū,7678
痤疮,acne,cuó chuāng,7679
错讹,error,cuò é,7680
大而化之,do things carelessly,dà ér huà zhī,7681
大呼隆,Dahulung,dà hū lóng,7682
大碗儿茶,tea in a big cup,dà wǎn ér chá,7683
大我,Big me,dà wǒ,7684
倒垂,hang upside down,dǎo chuí,7685
得便,Convenient,dé biàn,7686
登陆艇,Landing craft,dēng lù tǐng,7687
低利,Low interest,dī lì,7688
低眉顺眼,obedient,dī méi shùn yǎn,7689
递条子,Pass the note,dì tiáo zi,7690
电子音乐,electronic music,diàn zǐ yīn yuè,7691
垫背,scapegoat,diàn bèi,7692
动粗,Use violence,dòng cū,7693
端砚,Duanyan,duān yàn,7694
躲债,Dodge debt,duǒ zhài,7695
额手称庆,congratulate each other by raising the hand to the brow,é shǒu chēng qìng,7696
饿殍,Death of starvation,è piǎo,7697
腭,palate,è,7698
耳孔,Auricular foramen,ěr kǒng,7699
二副,Second officer,èr fù,7700
法衣,vestments,fǎ yī,7701
翻拍,Remake,fān pāi,7702
凡尘,the earth,fán chén,7703
分群,Clustering,fēn qún,7704
粉扑儿,Powder puff,fěn pū er,7705
风油精,Essential balm,fēng yóu jīng,7706
服丧,be in mourning,fú sāng,7707
俯察,Survey,fǔ chá,7708
赶海,Go to sea,gǎn hǎi,7709
钢化玻璃,Tempered glass,gāng huà bō lí,7710
缸盖,cylinder head,gāng gài,7711
隔墙有耳,beware of eavesdroppers,gé qiáng yǒu ěr,7712
各持己见,each sticks to his own view,gè chí jǐ jiàn,7713
跟从,Follow,gēn cóng,7714
攻擂,accept the challenge,gōng léi,7715
供应点,supply centre,gōng yìng diǎn,7716
宫刑,Palace punishment,gōng xíng,7717
狗头军师,a person who offers bad advice,gǒu tóu jūn shī,7718
狗咬狗,Dog bites dog,gǒu yǎo gǒu,7719
诟骂,Denounce,gòu mà,7720
古谚,ancient proverb,gǔ yàn,7721
骨刺,Spur,gǔ cì,7722
瓜瓤,melon pulp,guā ráng,7723
挂一漏万,There&apos;s nothing wrong with it,guà yī lòu wàn,7724
怪论,absurd talk,guài lùn,7725
官差,Officialdom,guān chāi,7726
官倒,Official collapse,guān dǎo,7727
光标,cursor,guāng biāo,7728
果仁,Nuts,guǒ rén,7729
好人家,Good family,hǎo rén jiā,7730
好说话,Easy to talk,hǎo shuō huà,7731
号头,number,hào tóu,7732
浩叹,Great sigh,hào tàn,7733
和婉,Gentle,hé wǎn,7734
黑热病,Kala Azar,hēi rè bìng,7735
黑竹,black bamboo,hēi zhú,7736
横队,Horizontal line,héng duì,7737
红运,Red luck,hóng yùn,7738
花柳病,Willow disease,huā liǔ bìng,7739
坏种,Bad breed,huài zhǒng,7740
欢闹,Hilarity,huān nào,7741
灰不溜秋,ash-gray,huī bù liū qiū,7742
鸡零狗碎,bits and pieces,jī líng gǒu suì,7743
鸡犬不留,not a chicken or dog left,jī quǎn bù liú,7744
缉凶,Arrest,jī xiōng,7745
吉星,Lucky star,jí xīng,7746
冀望,hope for,jì wàng,7747
加时赛,Extra time,jiā shí sài,7748
假模假式,insincere,jiǎ mo jiǎ shì,7749
奸恶,Treachery,jiān è,7750
减亏增盈,Reduce losses and increase profits,jiǎn kuī zēng yíng,7751
简谱,Numbered musical notation,jiǎn pǔ,7752
见景生情,be moved by what one sees,jiàn jǐng shēng qíng,7753
剑锋,Sword edge,jiàn fēng,7754
江豚,Finless porpoise,jiāng tún,7755
节礼,presents given on festivals,jié lǐ,7756
劫后余生,be a survivor of a disaster,jié hòu yú shēng,7757
解疑,Resolve doubts,jiě yí,7758
仅够,barely enough,jǐn gòu,7759
禁忌症,contraindication,jìn jì zhèng,7760
禁售,forbid the sale,jìn shòu,7761
净重,Net weight,jìng zhòng,7762
静园,Jingyuan,jìng yuán,7763
酒劲,Liquor strength,jiǔ jìn,7764
狙击手,sniper,jū jī shǒu,7765
卷扬机,windlass,juǎn yáng jī,7766
掘墓人,gravedigger,jué mù rén,7767
军姿,Military posture,jūn zī,7768
卡介苗,BCG vaccine,kǎ jiè miáo,7769
卡其,Khaki,kǎ qí,7770
考绩,Performance appraisal,kǎo jì,7771
空幻,Fantasy,kōng huàn,7772
空载,No load,kōng zài,7773
空暇,Free time,kòng xiá,7774
窟窿眼儿,A hole,kū long yǎn er,7775
苦脸,look of misery,kǔ liǎn,7776
酷寒,severe cold,kù hán,7777
宽大为怀,be magnanimous with sb.,kuān dà wéi huái,7778
狂野,Wild,kuáng yě,7779
矿务,Mining,kuàng wù,7780
溃灭,collapse and perish,kuì miè,7781
扩音机,an amplifier,kuò yīn jī,7782
蜡台,Wax platform,là tái,7783
来使,Make,lái shǐ,7784
拦洪,Flood detention,lán hóng,7785
拦劫,Hijack,lán jié,7786
览胜,A panoramic view,lǎn shèng,7787
老白干儿,Laobaiganer,lǎo bái gān er,7788
老框框,Old rules,lǎo kuàng kuàng,7789
乐而忘返,enjoy oneself so much that one doesn &apos;t want to come back,lè ér wàng fǎn,7790
离弦之箭,A stray arrow,lí xián zhī jiàn,7791
立等可取,Wait and take,lì děng kě qǔ,7792
立脚点,foothold,lì jiǎo diǎn,7793
联销,Joint marketing,lián xiāo,7794
凉冰冰,Cool ice,liáng bīng bīng,7795
量具,Measuring tools,liáng jù,7796
榴弹炮,Howitzer,liú dàn pào,7797
六腑,Six Fu organs,liù fǔ,7798
绿帽子,Green hat,lv4 mào zi,7799
绿茸茸,lush green,lv4 róng róng,7800
略见一斑,catch a glimpse of,luè jiàn yī bān,7801
罗汉松,Podocarpus,luó hàn sōng,7802
落拓,Luotuo,luò tuò,7803
马球,polo,mǎ qiú,7804
买路钱,Road money,mǎi lù qián,7805
脉象,pulse condition,mài xiàng,7806
颟顸,muddleheaded and careless,mān hān,7807
蛮劲,sheer animal strength,mán jìn,7808
没挑儿,perfect,méi tiāo er,7809
面商,discuss personally,miàn shāng,7810
蔑称,Disdain,miè chēng,7811
闽剧,Fujian Opera,mǐn jù,7812
敏慧,Minhui,mǐn huì,7813
名利场,Vanity Fair,míng lì chǎng,7814
摩托化,Motorization,mó tuō huà,7815
磨刀石,knife stone,mó dāo shí,7816
末儿,dust,mò ér,7817
脑瓜儿,mentality,nǎo guā er,7818
脑满肠肥,the idle rich,nǎo mǎn cháng féi,7819
内在美,Inner beauty,nèi zài měi,7820
牛筋,Ox tendon,niú jīn,7821
旁及,Sidelights,páng jí,7822
炮塔,turret,pào tǎ,7823
皮黄,Pigmentation,pí huáng,7824
否极泰来,out of the depth of misfortune comes bliss,pǐ jí tài lái,7825
姘居,Cohabitation,pīn jū,7826
奇技,stunt,qí jì,7827
棋逢对手,diamond cut diamond,qí féng duì shǒu,7828
起首,First of all,qǐ shǒu,7829
起诉状,Indictment,qǐ sù zhuàng,7830
枪术,Lance,qiāng shù,7831
桥孔,Bridge opening,qiáo kǒng,7832
轻忽,indiscreet,qīng hū,7833
轻判,Light sentence,qīng pàn,7834
氰化物,cyanide,qíng huà wù,7835
权门,Power gate,quán mén,7836
全科医生,General practitioner,quán kē yī shēng,7837
攘夺,Hustle and bustle,rǎng duó,7838
热敷,Hot compress,rè fū,7839
热和,Heat and harmony,rè huo,7840
柔婉,tender and agreeable,róu wǎn,7841
肉红,Rouhong,ròu hóng,7842
肉乎乎,fleshy,ròu hū hū,7843
乳牙,deciduous tooth,rǔ yá,7844
褥单,bed sheet,rù dān,7845
撒手锏,A trump card,sā shǒu jiǎn,7846
三九天,Three or nine days,sān jiǔ tiān,7847
三围,Sanwei,sān wéi,7848
扫帚星,Broom star,sào zhou xīng,7849
上上,Up,shàng shàng,7850
社群,Community,shè qún,7851
赦令,Amnesty,shè lìng,7852
深透,deep and thorough,shēn tòu,7853
神经痛,neuralgia,shén jīng tòng,7854
神聊,Talk,shén liáo,7855
生啤酒,Draught Beer,shēng pí jiǔ,7856
石方,Stonework,shí fāng,7857
守空房,Empty room,shǒu kōng fáng,7858
守丧,Mourning,shǒu sāng,7859
受病,Get sick,shòu bìng,7860
受寒,Suffering from cold,shòu hán,7861
水警,Marine Police,shuǐ jǐng,7862
水压机,Hydraulic press,shuǐ yā jī,7863
私吞,Embezzlement,sī tūn,7864
斯文扫地,a scholar &apos;s misbehaviour,sī wén sǎo dì,7865
