phrase,en,pronunciation,id
集体照,Group photo,jí tǐ zhào,4860
忌嘴,Taboo,jì zuǐ,4861
寄费,postage,jì fèi,4862
加油添醋,exaggerate embellishment to a story,jiā yóu tiān cù,4863
家慈,Family kindness,jiā cí,4864
监测器,monitor,jiān cè qì,4865
简政,Simplify administration,jiǎn zhèng,4866
箭靶子,Arrow target,jiàn bǎ zǐ,4867
僵卧,Stiff lying,jiāng wò,4868
交臂,arm in arm,jiāo bì,4869
胶木,Bakelite,jiāo mù,4870
脚蹼,Webbed feet,jiǎo pǔ,4871
搅拌器,Agitator,jiǎo bàn qì,4872
接机,pick someone up at the airport,jiē jī,4873
结彩,Tie the knot,jié cǎi,4874
界外,Out of bounds,jiè wài,4875
解运,Jieyun,jiě yùn,4876
金锭,gold bullion,jīn dìng,4877
金瓜,Golden melon,jīn guā,4878
金质奖,gold prize,jīn zhì jiǎng,4879
噤声,Silence,jìn shēng,4880
竟购,Bidding,jìng gòu,4881
阄儿,ticket,jiū er,4882
救驾,Help,jiù jià,4883
拘留证,Warrant of detention,jū liú zhèng,4884
举手礼,Show of hands,jǔ shǒu lǐ,4885
绝早,very early,jué zǎo,4886
军援,military aid,jūn yuán,4887
菌苗,vaccine,jūn miáo,4888
开衩,make a slit or vent,kāi chǎ,4889
开伙,Let&apos;s go,kāi huǒ,4890
开溜,sneak out,kāi liū,4891
抗皱,Anti wrinkle,kàng zhòu,4892
炕几,Kang Table,kàng jǐ,4893
克尽职守,Do one&apos;s duty,kè jìn zhí shǒu,4894
孔穴,Hole,kǒng xué,4895
口谕,Oral instruction,kǒu yù,4896
叩见,Kowtow,kòu jiàn,4897
款留,To stay,kuǎn liú,4898
矿层,Ore bed,kuàng céng,4899
拉后腿,Pull back,lā hòu tuǐ,4900
拉洋片,Raree show,lā yáng piān,4901
癞痢,Dysentery,là lì,4902
懒骨头,lazy dog,lǎn gǔ tou,4903
烂泥塘,muddy pond,làn ní táng,4904
捞饭,Fish for rice,lāo fàn,4905
冷丝丝,Cold silk,lěng sī sī,4906
里院,Li Yuan,lǐ yuàn,4907
俚歌,Slang,lǐ gē,4908
利滚利,at compound interest,lì gǔn lì,4909
敛迹,Convergence,liǎn jì,4910
梁上君子,burglar,liáng shàng jūn zǐ,4911
两厢情愿,Two wishful thinking,liǎng xiāng qíng yuàn,4912
六一国际儿童节,International Children&apos;s Day,liù yī guó jì ér tóng jié,4913
遛早儿,take a morning stroll,liù zǎo er,4914
龙须草,Gracilaria lemaneiformis,lóng xū cǎo,4915
鲁菜,Shandong cuisine,lǔ cài,4916
乱党,Disorderly party,luàn dǎng,4917
论敌,On the enemy,lùn dí,4918
罗汉豆,Siraitia grosvenorii,luó hàn dòu,4919
抹脸,Dishonor,mā liǎn,4920
马路新闻,Street news,mǎ lù xīn wén,4921
满勤,full work attendance,mǎn qín,4922
铆劲儿,Riveting,mǎo jìn er,4923
没样儿,be ill-mannered,méi yàng er,4924
梅干菜,Preserved vegetable,méi gān cài,4925
霉雨,Mildew rain,méi yǔ,4926
米粉肉,Steamed Pork with Rice,mǐ fěn ròu,4927
棉绒,Cotton wool,mián róng,4928
棉套,Cotton cover,mián tào,4929
面晤,Face to face,miàn wù,4930
名嘴,Famous mouth,míng zuǐ,4931
冥寿,birthday anniversary of the dead,míng shòu,4932
纳罕,Nahan,nà hǎn,4933
南式,Southern Style,nán shì,4934
南味儿,Nanweier,nán wèi ér,4935
内亲,In laws,nèi qīn,4936
蔫巴,withering,niān bā,4937
黏附,adhesion,nián fù,4938
排号,row number,pái hào,4939
排气扇,exhaust fan,pái qì shàn,4940
刨除,exclude,páo chú,4941
配给制,Rationing system,pèi jǐ zhì,4942
配楼,side building,pèi lóu,4943
膨体纱,bulk yarn,péng tǐ shā,4944
啤酒肚,beer belly,pí jiǔ dù,4945
偏护,Partial care,piān hù,4946
片纸只字,just a short note,piàn zhǐ zhī zì,4947
姘夫,Concubine,pīn fū,4948
平方根,square root,píng fāng gēn,4949
平角,Flat angle,píng jiǎo,4950
平装本,paperback,píng zhuāng běn,4951
谱表,staff,pǔ biǎo,4952
漆树,lacquer tree,qī shù,4953
奇光异彩,extraordinary splendor,qí guāng yì cǎi,4954
棋苑,chess circles,qí yuàn,4955
起讫,Start and end,qǐ qì,4956
气锤,Air hammer,qì chuí,4957
弃舍,abandon,qì shě,4958
牵牛星,Altair,qiān niú xīng,4959
芡实,gorgon fruit,qiàn shí,4960
茜草,Rubia cordifolia,qiàn cǎo,4961
抢镜头,Grab the camera,qiǎng jìng tóu,4962
抢嘴,try to get the first word in,qiǎng zuǐ,4963
桥拱,Bridge arch,qiáo gǒng,4964
寝具,Bedding,qǐn jù,4965
清神,your consideration,qīng shén,4966
祛暑,Dispelling heat,qū shǔ,4967
韧度,Toughness,rèn dù,4968
软磁盘,floppy disk,ruǎn cí pán,4969
三重唱,Trio,sān chóng chàng,4970
三联单,triplicate form,sān lián dān,4971
三亲六故,"relatives , friends and acquaintances",sān qīn liù gù,4972
三灾八难,suffer from one ailment after another,sān zāi bā nàn,4973
杀鸡吓猴,kill the chicken to frighten the monkey,shā jī xià hóu,4974
傻劲儿,Silly,shǎ jìn er,4975
上感,Shanggan,shàng gǎn,4976
上眼药,apply eye ointment,shàng yǎn yào,4977
涉讼,Involved in litigation,shè sòng,4978
麝牛,Musk ox,shè niú,4979
伸头探脑,crane one&apos;s neck to watch,shēn tóu tàn nǎo,4980
省志,Provincial Records,shěng zhì,4981
失音,suffer aphonia,shī yīn,4982
石花菜,Cauliflower,shí huā cài,4983
食积,dyspepsia,shí jī,4984
示例,Examples,shì lì,4985
收讫,payment received,shōu qì,4986
收文,Receiving,shōu wén,4987
受话器,Receiver,shòu huà qì,4988
舒散,Shusan,shū sàn,4989
树丫,Shuya,shù yā,4990
死缠硬磨,Hard grind,sǐ chán yìng mó,4991
四舍五入,rounding,sì shě wǔ rén,4992
四则运算,Four operations,sì zé yùn suàn,4993
苏剧,Su Opera,sū jù,4994
俗尚,Vulgarity,sú shàng,4995
泰山北斗,mount taishan and the north star,tài shān běi dǒu,4996
贪天之功,lay claim to what one has done nothing to deserve,tān tiān zhī gōng,4997
碳素钢,carbon steel,tàn sù gāng,4998
汤泉,Tangquan,tāng quán,4999
汤头歌,Tangtouge,tāng tóu gē,5000
陶工,Potters,táo gōng,5001
体尝,personally experience,tǐ cháng,5002
天公地道,absolutely fair,tiān gōng dì dào,5003
停食,Stop eating,tíng shí,5004
铜锈,Copper rust,tóng xiù,5005
童子鸡,spring chicken,tóng zǐ jī,5006
凸版,Letterpress,tū bǎn,5007
图鉴,Illustrated books,tú jiàn,5008
土俗,Local customs,tǔ sú,5009
土性,Soil property,tǔ xìng,5010
推头,Push the head,tuī tóu,5011
外钞,Foreign currency note,wài chāo,5012
外径,external diameter,wài jìng,5013
豌豆黄,Pea Cake,wān dòu huáng,5014
王浆,Royal jelly,wáng jiāng,5015
网络电话,Internet phone,wǎng luò diàn huà,5016
望风披靡,flee pell-mell before,wàng fēng pī mǐ,5017
微末,Micro,wēi mò,5018
帏幕,"backdrop ",wéi mù,5019
尾椎,Caudal vertebrae,wěi zhuī,5020
卫生香,Health fragrance,wèi shēng xiāng,5021
卫生衣,sweat shirt,wèi shēng yī,5022
卫星站,Satellite station,wèi xīng zhàn,5023
畏光,Photophobia,wèi guāng,5024
文教界,cultural and educational circles,wén jiào jiè,5025
文思泉涌,full of inspiration while writing sth.,wén sī quán yǒng,5026
窝主,Host,wō zhǔ,5027
无伤大体,do not hurt the important essentials,wú shāng dà tǐ,5028
鼯鼠,Flying squirrel,wú shǔ,5029
捂盖子,Cover the lid,wǔ gài zi,5030
婺剧,Wu Opera,wù jù,5031
西番莲,passionflower,xī fān lián,5032
嬉耍,Frolic,xī shuǎ,5033
洗涤灵,detergent,xǐ dí líng,5034
洗发剂,shampoo,xǐ fā jì,5035
戏侮,Play and insult,xì wǔ,5036
细溜溜,long and slender,xì liū liū,5037
瑕瑜互见,see both its good and bad points,xiá yú hù xiàn,5038
下存,Save down,xià cún,5039
下账,Write down the account,xià zhàng,5040
弦乐队,String band,xián yuè duì,5041
显能,Manifesting energy,xiǎn néng,5042
晓行夜宿,travel during the day and sleep at night,xiǎo xíng yè sù,5043
歇伏,Rest,xiē fú,5044
邪财,Evil fortune,xié cái,5045
邪行,Heresy,xié xíng,5046
胁肩谄笑,cringe and smile obsequiously,xié jiān chǎn xiào,5047
信而有征,borne out by evidence,xìn ér yǒu zhēng,5048
信号枪,Signal gun,xìn hào qiāng,5049
行楷,style between the running hand and the regular script,xíng kǎi,5050
胸饰,Brassiere,xiōng shì,5051
虚礼,Empty ceremony,xū lǐ,5052
序论,introduction,xù lùn,5053
旋梯,Spiral ladder,xuán tī,5054
押题,predict the content of an exam,yā tí,5055
牙缸,mug for mouth-rinsing or tooth-cleaning,yá gāng,5056
牙周炎,periodontitis,yá zhōu yán,5057
雅皮士,Yuppies,yǎ pí shì,5058
雅正,Yazheng,yǎ zhèng,5059
严控,strictly control,yán kòng,5060
羊羹,Mutton soup,yáng gēng,5061
洋里洋气,Foreign atmosphere,yáng lǐ yáng qì,5062
摇鹅毛扇,wave a goose-feather fan,yáo é máo shàn,5063
药茶,medicinal tea,yào chá,5064
药捻子,Medicinal twister,yào niǎn zǐ,5065
冶铸,Smelting and casting,yě zhù,5066
野山参,Wild ginseng,yě shān cān,5067
野雉,pheasant,yě zhì,5068
腋毛,Armpit hair,yè máo,5069
一脉相通,be intimately tied up with,yī mài xiāng tōng,5070
一顺儿,Good luck,yī shùn er,5071
一无所见,Nothing to see,yī wú suǒ jiàn,5072
一无所求,for nothing,yī wú suǒ qiú,5073
衣不解带,not to undress,yī bù jiě dài,5074
饴糖,maltose,yí táng,5075
以资鼓励,To encourage,yǐ zī gǔ lì,5076
蚁后,queen,yǐ hòu,5077
议而不决,meetings produce no decisions .,yì ér bù jué,5078
阴阳人,Yin Yang people,yīn yáng rén,5079
音控,Voice control,yīn kòng,5080
印色,Color printing,yìn se,5081
印油,stamp-pad ink,yìn yóu,5082
影写,Photo writing,yǐng xiě,5083
硬席,Hard seats,yìng xí,5084
泳帽,bathing cap,yǒng mào,5085
油脂麻花,smeared or spotted with grease,yóu zhi má huā,5086
有辙,There is a rut,yǒu zhé,5087
幼雏,Young chicks,yòu chú,5088
幼畜,Young animals,yòu chù,5089
釉质,enamel,yòu zhì,5090
釉子,Glaze,yòu zǐ,5091
鱼花,Fish flower,yú huā,5092
与虎谋皮,ask a tiger for its skin,yǔ hǔ móu pí,5093
月黑天,The moon and the sky,yuè hēi tiān,5094
月例,Monthly cases,yuè lì,5095
云遮雾障,The clouds cover the fog,yún zhē wù zhàng,5096
运动袜,Sports socks,yùn dòng wà,5097
砸饭碗,Lose one&apos;s job,zá fàn wǎn,5098
砸牌子,Smash the brand,zá pái zǐ,5099
暂缺,Temporary vacancy,zàn quē,5100
贼星,Thief star,zéi xīng,5101
炸锅,Frying pan,zhà guō,5102
战斗舰,Combat ships,zhàn dòu jiàn,5103
獐头鼠目,with the head of a buck and the eyes of a rat,zhāng tóu shǔ mù,5104
掌鞭,Handwhip,zhǎng biān,5105
仗胆,pluck up one&apos;s courage,zhàng dǎn,5106
障蔽,Cover up,zhàng bì,5107
遮阳篷,Awning,zhē yáng péng,5108
贞烈,Zhenlie,zhēn liè,5109
争长论短,argue about some insignificant matters,zhēng cháng lùn duǎn,5110
蒸饼,Steamed cake,zhēng bǐng,5111
蒸汽浴,Steam bath,zhēng qì yù,5112
支店,Branch store,zhī diàn,5113
支招儿,Give advice,zhī zhāo er,5114
支子,Branch,zhī zǐ,5115
织补,Darning,zhī bǔ,5116
直撅撅,Straight pout,zhí juē juē,5117
中楷,Chinese regular script,zhōng kǎi,5118
众口铄金,public clamor can melt metals,zhòng kǒu shuò jīn,5119
助动词,auxiliary verb,zhù dòng cí,5120
专修科,special training course,zhuān xiū kē,5121
转弯子,change one&apos;s position,zhuǎn wān zi,5122
转写,Transcribe,zhuǎn xiě,5123
壮门面,lend impressiveness or grandeur,zhuàng mén miàn,5124
准谱儿,be sure,zhǔn pǔ er,5125
籽棉,unginned cotton,zǐ mián,5126
字谜,Puzzle,zì mí,5127
走嘴,Talk nonsense,zǒu zuǐ,5128
钻井船,offshore drilling rig,zuàn jǐng chuán,5129
爱克斯光,X-ray,ài kè sī guāng,5130
安如泰山,be as a rock,ān rú tài shān,5131
暗疾,Hidden disease,àn jí,5132
暗转,Dark turn,àn zhuǎn,5133
凹面,concave,āo miàn,5134
八字眉,Eight character eyebrow,bā zì méi,5135
巴儿狗,Pug,bā er gǒu,5136
叭儿狗,Doggie,bā er gǒu,5137
坝身,Dam body,bà shēn,5138
掰腕子,Wrist wrestling,bāi wàn zǐ,5139
白铁皮,tin plate,bái tiě pí,5140
白眼儿狼,ingrate,bái yǎn er láng,5141
百分率,"percentage ",bǎi fēn lv4,5142
棒操,Stick exercise,bàng cāo,5143
包伙,Pack up,bāo huǒ,5144
龅牙,Buck teeth,bāo yá,5145
背鳍,Dorsal fin,bèi qí,5146
被絮,wadding of quilt,bèi xù,5147
本册,This volume,běn cè,5148
本愿,Original wish,běn yuàn,5149
蹦床,Trampoline,bèng chuáng,5150
秕谷,blighted grain,bǐ gǔ,5151
笔立,Writing,bǐ lì,5152
鞭打快牛,Whip the fast ox,biān dǎ kuài niú,5153
贬称,Derogatory term,biǎn chēng,5154
贬职,Demotion,biǎn zhí,5155
变电器,Transformer,biàn diàn qì,5156
便览,Brief introduction,biàn lǎn,5157
便人,Convenience,biàn rén,5158
标量,scalar,biāo liàng,5159
标卖,Auction,biāo mài,5160
标样,Standard sample,biāo yàng,5161
标准像,Standard image,biāo zhǔn xiàng,5162
别树一帜,set up a new banner,bié shù yī zhì,5163
冰坝,Ice dam,bīng bà,5164
冰车,ice wagon,bīng chē,5165
冰溜,Ice skating,bīng liù,5166
补酒,Tonic,bǔ jiǔ,5167
不无小补,may be a little help,bù wú xiǎo bǔ,5168
擦子,Eraser,cā zǐ,5169
彩卷,Color scroll,cǎi juǎn,5170
彩牌楼,Caipailou,cǎi pái lóu,5171
槽钢,Channel,cáo gāng,5172
茶炊,Tea cooking,chá chuī,5173
拆兑,make a short-term loan,chāi duì,5174
缠手,troublesome,chán shǒu,5175
常礼,Changli,cháng lǐ,5176
抄收,receive and take down,chāo shōu,5177
车带,tyre,chē dài,5178
车道沟,groove,chē dào gōu,5179
车市,Car market,chē shì,5180
衬纸,Backing paper,chèn zhǐ,5181
诚聘,Looking for,chéng pìn,5182
吃零嘴,Have a snack,chī líng zuǐ,5183
吃偏饭,To have a partial meal,chī piān fàn,5184
齿龈,gums,chǐ yín,5185
赤痢,Dysentery,chì lì,5186
冲腾,Chongteng,chōng téng,5187
重孙女,Great granddaughter,chóng sūn nv3,5188
酬对,Reward,chóu duì,5189
丑时,1 a.m. to 3 a.m.,chǒu shí,5190
出账,Out of account,chū zhàng,5191
初伏,First ambush,chū fú,5192
初愿,First wish,chū yuàn,5193
雏燕,Young swallow,chú yàn,5194
穿连裆裤,Wear crotch,chuān lián dāng kù,5195
舛误,Mistakes,chuǎn wù,5196
串戏,Drama,chuàn xì,5197
窗机,Window machine,chuāng jī,5198
垂念,Miss,chuí niàn,5199
春令,Spring season,chūn lìng,5200
春秋衫,Spring and autumn shirt,chūn qiū shān,5201
纯品,of the purest quality,chún pǐn,5202
雌花,female flower,cí huā,5203
粗花呢,Tweed,cū huā ní,5204
粗手笨脚,clumsy,cū shǒu bèn jiǎo,5205
粗饲料,Roughage,cū sì liào,5206
粗盐,crude salt,cū yán,5207
粗拙,Rough and clumsy,cū zhuō,5208
催肥,fatten,cuī féi,5209
打字纸,Typing paper,dǎ zì zhǐ,5210
打总,in a batch,dǎ zǒng,5211
大要,Important,dà yào,5212
带操,Take exercises,dài cāo,5213
待承,To be inherited,dài cheng,5214
单人舞,Solo dance,dān rén wǔ,5215
淡话,A light talk,dàn huà,5216
蛋粉,Egg powder,dàn fěn,5217
倒汇,Reverse exchange,dǎo huì,5218
倒休,Rest,dǎo xiū,5219
登山服,Mountaineering clothes,dēng shān fú,5220
低陷,sunken,dī xiàn,5221
滴管,Dropper,dī guǎn,5222
敌区,Enemy area,dí qū,5223
地震仪,seismograph,dì zhèn yí,5224
电磁污染,Electromagnetic pollution,diàn cí wū rǎn,5225
电灌,Electric irrigation,diàn guàn,5226
电灶,Electric cooker,diàn zào,5227
电钟,Electric clock,diàn zhōng,5228
电子词典,Electronic dictionary,diàn zǐ cí diǎn,5229
垫板,Backing plate,diàn bǎn,5230
雕梁画柱,Carved beams and painted pillars,diāo liáng huà zhù,5231
吊杆,Suspender,diào gǎn,5232
吊铺,Hang shop,diào pù,5233
跌足,Fall foot,diē zú,5234
定滑轮,Fixed pulley,dìng huá lún,5235
动辄得咎,be blamed for whatever one does,dòng zhé dé jiù,5236
冻儿,jelly,dòng ér,5237
兜捕,round up,dōu bǔ,5238
兜卖,Peddling,dōu mài,5239
斗箕,Dustpan,dǒu ji,5240
豆乳,Soymilk,dòu rǔ,5241
笃深,deep,dǔ shēn,5242
笃守,Stick to it,dǔ shǒu,5243
睹物伤情,the sight of familiar objects fills one with infinite melancholy,dǔ wù shāng qíng,5244
端线,goal line,duān xiàn,5245
多神教,Polytheism,duō shén jiào,5246
躲风,Hide from the wind,duǒ fēng,5247
躲让,Dodge,duǒ ràng,5248
讹谬,Fallacy,é miù,5249
耳针,auricular needling,ěr zhēn,5250
发货票,invoice,fā huò piào,5251
发酵粉,baking powder,fā jiào fěn,5252
法帖,model calligraphy,fǎ tiè,5253
发网,hairnet,fà wǎng,5254
翻旧账,Turn over the old account,fān jiù zhàng,5255
翻胃,Upset stomach,fān wèi,5256
凡心,mortal desires,fán xīn,5257
反特,Anti special,fǎn tè,5258
返潮,get damp,fǎn cháo,5259
泛化,generalization,fàn huà,5260
放刁,To be unruly,fàng diāo,5261
放排,Arrange,fàng pái,5262
放射病,Radiation sickness,fàng shè bìng,5263
肥源,Feiyuan,féi yuán,5264
分米,Decimeter,fēn mǐ,5265
粉肠,sausage stuffed with bean-starch paste,fěn cháng,5266
粪筐,Dung basket,fèn kuāng,5267
缝缀,Stitching,féng zhuì,5268
凤尾鱼,anchovy,fèng wěi yú,5269
孵育,Incubation,fū yù,5270
浮词,unfounded or exaggerated remarks,fú cí,5271
浮石,Pumice,fú shí,5272
釜底游鱼,a person whose fate is sealed,fǔ dǐ yóu yú,5273
辅音,consonant,fǔ yīn,5274
干松,Dried pine,gān song,5275
刚玉,corundum,gāng yù,5276
岗地,Hillock,gǎng dì,5277
高八度,High octave,gāo bā dù,5278
高纯,High purity,gāo chún,5279
告缺,To report a vacancy,gào quē,5280
歌片儿,song sheet,gē piān er,5281
哽塞,Choking,gěng sè,5282
公债券,Public bond,gōng zhài quàn,5283
勾脸,Face up,gōu liǎn,5284
鼓包,swelling,gǔ bāo,5285
刮胡刀,razor,guā hú dāo,5286
刮削,Scraping,guā xiāo,5287
挂屏,hanging panel,guà píng,5288
挂轴,Hanging shaft,guà zhóu,5289
观阵,Observation,guān zhèn,5290
惯贼,hardened thief,guàn zéi,5291
灌肠,enema,guàn chang,5292
滚刀肉,nuisance,gǔn dāo ròu,5293
国家所有制,State ownership,guó jiā suǒ yǒu zhì,5294
果胶,pectin,guǒ jiāo,5295
果料,Fruit material,guǒ liào,5296
过电,electrify,guò diàn,5297
海底捞月,strive for the impossible,hǎi dǐ lāo yuè,5298
亥时,9 p.m. to 11 p.m.,hài shí,5299
寒酸相,Frigid phase,hán suān xiāng,5300
寒腿,Cold leg,hán tuǐ,5301
汗斑,Sweat spots,hàn bān,5302
旱冰场,Roller skating rink,hàn bīng chǎng,5303
薅草,Weeding,hāo cǎo,5304
耗散,dissipation,hào sàn,5305
合数,Total number,hé shù,5306
核审,Audit,hé shěn,5307
横截面,cross section,héng jié miàn,5308
横联,Transverse connection,héng lián,5309
横剖面,Cross section,héng pōu miàn,5310
烘制,bake,hōng zhì,5311
红铃虫,Pink bollworm,hóng líng chóng,5312
红曲,Monascus,hóng qǔ,5313
红参,Red ginseng,hóng cān,5314
后景,Background,hòu jǐng,5315
蝴蝶花,pansy,hú dié huā,5316
糊墙纸,Wallpaper,hú qiáng zhǐ,5317
花点子,Fancy ideas,huā diǎn zǐ,5318
花肥,fertilizers for potted flowers,huā féi,5319
滑头滑脑,crafty,huá tóu huá nǎo,5320
滑雪衫,Ski shirt,huá xuě shān,5321
画堂,Painting Hall,huà táng,5322
环靶,Ring target,huán bǎ,5323
换样,vary,huàn yàng,5324
黄壤,yellow soil,huáng rǎng,5325
灰指甲,ringworm of the nails,huī zhǐ jiǎ,5326
悔棋,Repentance,huǐ qí,5327
贿买,Bribery,huì mǎi,5328
劐,hoeing,huō,5329
活门,Valve,huó mén,5330
鸡毛菜,Sauerkraut,jī máo cài,5331
基色,Primary color,jī sè,5332
吉剧,Jiju,jí jù,5333
急巴巴,anxious,jí bā bā,5334
疾风劲草,see spot run,jí fēng jìng cǎo,5335
计程表,Meter,jì chéng biǎo,5336
寄怀,consign one&apos;s emotions to,jì huái,5337
加洗,Extra Copies,jiā xǐ,5338
夹板气,the state of being between two fires,jiā bǎn qì,5339
坚甲利兵,armed might,jiān jiǎ lì bīng,5340
见老,See the old,jiàn lǎo,5341
江米酒,Rice wine,jiāng mǐ jiǔ,5342
僵蚕,Bombyx Batryticatus,jiāng cán,5343
奖旗,banner,jiǎng qí,5344
降等,Downgrade,jiàng děng,5345
娇好,Jiao Hao,jiāo hǎo,5346
娇养,Pamper,jiāo yǎng,5347
胶柱鼓瑟,stick to old ways stubbornly in the face of changed circumstances,jiāo zhù gǔ sè,5348
焦圈儿,Jiao quan&apos;er,jiāo quān ér,5349
脚灯,Footlights,jiǎo dēng,5350
脚垫,door mat,jiǎo diàn,5351
脚踏板,Foot pedal,jiǎo tà bǎn,5352
脚腕,Ankle,jiǎo wàn,5353
教正,critique and correct,jiào zhèng,5354
揭疮疤,touch sb.&apos;s sore spot,jiē chuāng bā,5355
揭底,Uncover the bottom,jiē dǐ,5356
洁肤,Skin cleaning,jié fū,5357
金刚砂,Emery,jīn gāng shā,5358
金龙鱼,Golden Dragon Fish,jīn lóng yú,5359
金盆洗手,gave up the old business,jīn pén xǐ shǒu,5360
禁得住,I can&apos;t stand it,jīn de zhù,5361
禁毁,Ban and destroy,jìn huǐ,5362
禁例,prohibition,jìn lì,5363
井栏,Well fence,jǐng lán,5364
警花,policewoman,jǐng huā,5365
净得,net income,jìng dé,5366
敬颂,Salute,jìng sòng,5367
究根儿,In the final analysis,jiū gēn er,5368
啾啾,Chirp,jiū jiū,5369
酒精灯,Alcohol lamp,jiǔ jīng dēng,5370
救穷,relieve the poor,jiù qióng,5371
局内人,Insider,jú nèi rén,5372
橘汁,Orange juice,jú zhī,5373
举火,Raise a fire,jǔ huǒ,5374
拒敌,ward off the enemy,jù dí,5375
卷缩,Curl up,juǎn suō,5376
开颜,Make a face,kāi yán,5377
扛大个儿,work as a porter,káng dà gè er,5378
考释,Textual research and explanation,kǎo shì,5379
拷绸,Handmade silk,kǎo chóu,5380
瞌睡虫,Drowsiness,kē shuì chóng,5381
可着,Yes,kě zhe,5382
空名,Empty name,kōng míng,5383
空嫂,Sister Kong,kōng sǎo,5384
口算,Mental arithmetic,kǒu suàn,5385
枯朽,Withered and decayed,kū xiǔ,5386
宽旷,Broad minded,kuān kuàng,5387
宽宥,Forgiveness,kuān yòu,5388
款步,Step by step,kuǎn bù,5389
狂气,Rage,kuáng qì,5390
诳语,lies,kuáng yǔ,5391
框定,pinpoint,kuàng dìng,5392
扩权,Power expansion,kuò quán,5393
拉脚,Pull foot,lā jiǎo,5394
懒鬼,Slob,lǎn guǐ,5395
烂糊,Rotten,làn hu,5396
滥交,Promiscuity,làn jiāo,5397
朗照,shine brightly,lǎng zhào,5398
劳动服,Working clothes,láo dòng fú,5399
老几,Which one,lǎo jǐ,5400
老拳,Old boxing,lǎo quán,5401
老油条,Doggerel,lǎo yóu tiáo,5402
老于世故,have seen much of the world,lǎo yú shì gù,5403
冷布,Cold cloth,lěng bù,5404
冷冽,cold,lěng liè,5405
离格儿,Liger,lí gé er,5406
里脊肉,tenderloin,lǐ jǐ ròu,5407
里外里,Inside and outside,lǐ wài lǐ,5408
立体图,Stereogram,lì tǐ tú,5409
利市,Good market,lì shì,5410
利嘴,Sharp mouth,lì zuǐ,5411
莅会,be present at a meeting,lì huì,5412
莲心,Lotus heart,lián xīn,5413
脸热,feel hot in the face,liǎn rè,5414
量杯,Measuring cup,liáng bēi,5415
烈风,Gale,liè fēng,5416
临渴掘井,start acting too late,lín kě jué jǐng,5417
绫罗绸缎,silk and satin,líng luó chóu duàn,5418
零数,Zero number,líng shù,5419
领工,Foreman,lǐng gōng,5420
溜之乎也,make oneself scarce,liū zhī hū yě,5421
龙吟虎啸,roaring dragons and tigers,lóng yín hǔ xiào,5422
搂钱,extort money,lǒu qián,5423
露白,Exposed white,lòu bái,5424
露丑,Make a fool of yourself,lòu chǒu,5425
芦柑,Citrus reticulata,lú gān,5426
炉瓦,Furnace tile,lú wǎ,5427
露头角,Outcrop angle,lù tóu jiǎo,5428
卵翼,Egg wing,luǎn yì,5429
落价,Price drop,lào jià,5430
马弁,Ma Bian,mǎ biàn,5431
马蹄袖,Horseshoe sleeve,mǎ tí xiù,5432
鳗鲡,Eel,mán lí,5433
芒草,Miscanthus,máng cǎo,5434
芒硝,Mirabilite,máng xiāo,5435
毛重,Gross weight,máo zhòng,5436
门鼻儿,Nostril,mén bí er,5437
梦遗,Dream legacy,mèng yí,5438
密封圈,seal ring,mì fēng quān,5439
绵白糖,fine white sugar,mián bái táng,5440
绵绸,Cotton silk,mián chóu,5441
棉绸,"poplin ",mián chóu,5442
民族共同语,National common language,mín zú gòng tóng yǔ,5443
明器,Mingqi,míng qì,5444
明喻,Simile,míng yù,5445
没齿不忘,will never forget to the end of one &apos;s days,mò chǐ bù wàng,5446
抹墙,plaster a wall,mǒ qiáng,5447
墨菊,black chrysanthemum,mò jú,5448
默算,Calculating by heart,mò suàn,5449
木化石,Fossil wood,mù huà shí,5450
目光如豆,very limited outlook,mù guāng rú dòu,5451
拿腔作势,act affectedly,ná qiāng zuò shì,5452
难上难,It&apos;s hard,nán shàng nán,5453
内陷,Invagination,nèi xiàn,5454
泥饭碗,Clay rice bowl,ní fàn wǎn,5455
孽根,Evil root,niè gēn,5456
奴颜媚骨,sycophancy or obsequiousness,nú yán mèi gǔ,5457
暖水袋,Warm water bag,nuǎn shuǐ dài,5458
啪嚓,Snap,pā chā,5459
排卵期,period of ovulation,pái luǎn qī,5460
排椅,stacked chairs,pái yǐ,5461
派不是,Pie is not,pài bù shi,5462
盘儿菜,ready-to-cook dish,pán er cài,5463
盘存,take inventory,pán cún,5464
盘香,Panxiang,pán xiāng,5465
跑跑颠颠,Run and run,pǎo pǎo diān diān,5466
片酬,Film payment,piàn chóu,5467
贫病交迫,suffer from both poverty and sickness,pín bìng jiāo pò,5468
铺衬,Pave the way,pū chen,5469
葡萄灰,Grape ash,pú táo huī,5470
漆雕,Lacquer carving,qī diāo,5471
启碇,weigh anchor,qǐ dìng,5472
气轮机,Gas turbine,qì lún jī,5473
气眼,Eyelet,qì yǎn,5474
汽锤,Steam hammer,qì chuí,5475
牵记,worry about,qiān jì,5476
铅笔刀,pencil sharpener,qiān bǐ dāo,5477
前滚翻,Roll forward,qián gǔn fān,5478
巧辩,Sophistry,qiǎo biàn,5479
青堂瓦舍,tile and brick house,qīng táng wǎ shě,5480
清真教,Islamism,qīng zhēn jiào,5481
情深意长,deep affection,qíng shēn yì cháng,5482
晴雨伞,all-weather umbrella,qíng yǔ sǎn,5483
