phrase,en,pronunciation,id
万籁,All sounds,wàn lài,8026
亡友,a deceased friend,wáng yǒu,8027
莴苣,Lettuce,wō jù,8028
无土栽培,Soilless cultivation,wú tǔ zāi péi,8029
无隙可乘,have not yet found openings to exploit,wú xì kě chéng,8030
务使,Envoys,wù shǐ,8031
稀里哗啦,There was a crash in the air,xī li huā lā,8032
戏词,Drama words,xì cí,8033
戏装,stage costume,xì zhuāng,8034
下等,Inferior,xià děng,8035
夏种,Summer planting,xià zhǒng,8036
线衣,Thread garment,xiàn yī,8037
相偕,Together,xiāng xié,8038
笑纳,kindly accept,xiào nà,8039
偕同,Together,xié tóng,8040
心猿意马,restless,xīn yuán yì mǎ,8041
修史,write history,xiū shǐ,8042
玄武,Xuanwu,xuán wǔ,8043
掩人耳目,cover other&apos;s eyes and ears,yǎn rén ěr mù,8044
雁阵,Wild geese,yàn zhèn,8045
要地,strategic point,yào dì,8046
夜战,night fighting,yè zhàn,8047
遗孤,Orphans,yí gū,8048
遗少,A child left behind,yí shào,8049
阴差阳错,a strange combination of circumstances,yīn chā yáng cuò,8050
银灰,silver grey,yín huī,8051
引流,drainage,yǐn liú,8052
印信,Seal letter,yìn xìn,8053
英魂,Soul,yīng hún,8054
营部,Battalion,yíng bù,8055
营帐,tent,yíng zhàng,8056
硬卧,Hard sleeper,yìng wò,8057
用印,Seal,yòng yìn,8058
忧心如焚,eat one&apos;s heart out,yōu xīn rú fén,8059
鱼跃,Fish jump,yú yuè,8060
渔歌,Fishing songs,yú gē,8061
愚钝,Dullness,yú dùn,8062
与时俱进,Keep pace with the times,yǔ shí jù jìn,8063
玉兰花,Magnolia,yù lán huā,8064
圆弧,arc,yuán hú,8065
载波,carrier,zài bō,8066
昭然若揭,be completely bared there and then,zhāo rán ruò jiē,8067
侦缉,Investigation and arrest,zhēn jī,8068
正身,Right body,zhèng shēn,8069
重彩,strong colouring,zhòng cǎi,8070
逐鹿,Chasing the deer,zhú lù,8071
主观性,subjectivity,zhǔ guān xìng,8072
转行,Change of profession,zhuǎn háng,8073
撰述,Writing,zhuàn shù,8074
自由王国,The kingdom of Liberty,zì yóu wáng guó,8075
宗祠,ancestral hall,zōng cí,8076
走形式,formality,zǒu xíng shì,8077
做贼心虚,have a guilty conscience,zuò zéi xīn xū,8078
安乐死,euthanasia,ān lè sǐ,8079
安歇,Rest,ān xiē,8080
暗合,Coincidence,àn hé,8081
白种人,white person,bái zhǒng rén,8082
百叶窗,window shades,bǎi yè chuāng,8083
邦联,confederation,bāng lián,8084
包罗,Inclusive,bāo luó,8085
笔架,Penholder,bǐ jià,8086
臂章,armband,bì zhāng,8087
编年,chronological,biān nián,8088
贬义,derogatory sense,biǎn yì,8089
变天,The changing sky,biàn tiān,8090
便宜行事,act according to circumstances,biàn yí xíng shì,8091
屏退,Hold back,bǐng tuì,8092
裁撤,Abolition,cái chè,8093
曾经沧海,have sailed the seven seas,céng jīng cāng hǎi,8094
差不离,Almost the same,chà bu lí,8095
冲力,momentum,chōng lì,8096
臭烘烘,Stinking,chòu hōng hōng,8097
出口成章,words flow from the mouth as from the pen of a master,chū kǒu chéng zhāng,8098
窗框,Window frame,chuāng kuàng,8099
大侠,Great Xia,dà xiá,8100
当家的,In charge,dāng jiā de,8101
党参,Codonopsis pilosula,dǎng shēn,8102
导语,Introduction,dǎo yǔ,8103
电报局,Telegraph office,diàn bào jú,8104
凋落,Wither and fall,diāo luò,8105
吊丧,Mourning,diào sāng,8106
叠嶂,Overlapping peaks,dié zhàng,8107
动口,Moving mouth,dòng kǒu,8108
独具一格,unique,dú jù yī gé,8109
独善其身,pay attention to one &apos;s own moral uplift without thought of others,dú shàn qí shēn,8110
断粮,No food,duàn liáng,8111
二房,Second room,èr fáng,8112
二线,second line—an advisory post,èr xiàn,8113
发闷,be stuffy,fā mèn,8114
罚酒,forfeit drinking,fá jiǔ,8115
翻检,Review,fān jiǎn,8116
反身,Reflexive,fǎn shēn,8117
飞散,Fly away,fēi sàn,8118
悱恻,Sentimental,fěi cè,8119
分秒必争,every minute counts,fēn miǎo bì zhēng,8120
分母,denominator,fēn mǔ,8121
锋刃,cutting edge,fēng rèn,8122
佛手,Bergamot,fó shǒu,8123
浮泛,Floating,fú fàn,8124
福尔马林,formalin,fú ěr mǎ lín,8125
港资,Hong Kong-invested,gǎng zī,8126
高效能,High efficiency,gāo xiào néng,8127
公干,business,gōng gàn,8128
怪模怪样,queer-looking,guài mú guài yàng,8129
广而告之,Advertised,guǎng ér gào zhī,8130
行间,Between lines,háng jiān,8131
后会有期,see you around,hòu huì yǒu qī,8132
护身,Body protection,hù shēn,8133
华表,ornamental column,huá biǎo,8134
毁约,Breach of contract,huǐ yuē,8135
火墙,Firewall,huǒ qiáng,8136
叽咕,whisper,jī gū,8137
计价器,taximeter,jì jià qì,8138
骄矜,Arrogance,jiāo jīn,8139
角质,Cuticle,jiǎo zhì,8140
金榜题名,have passed the examination,jīn bǎng tí míng,8141
金不换,Gold does not change,jīn bu huàn,8142
禁药,banned medicine,jìn yào,8143
竞逐,compete,jìng zhú,8144
酒缸,wine jar,jiǔ gāng,8145
旧宅,Old house,jiù zhái,8146
枯骨,Withered bones,kū gǔ,8147
狂傲,Arrogance,kuáng ào,8148
溃不成军,be utterly routed,kuì bù chéng jūn,8149
老例,Old rules,lǎo lì,8150
历朝,Past dynasties,lì cháo,8151
联唱,Medley,lián chàng,8152
良缘,Good luck,liáng yuán,8153
令狐,Linghu,líng hú,8154
流行色,fashionable colour,liú xíng sè,8155
马车夫,Coachman,mǎ chē fū,8156
美差,cushy job,měi chāi,8157
媚外,Fawning on foreigners,mèi wài,8158
末节,The last section,mò jié,8159
难舍难分,find it difficult to tear apart,nán shě nán fēn,8160
年礼,Annual gift,nián lǐ,8161
柠檬酸,citric acid,níng méng suān,8162
宁死不屈,die rather than submit,nìng sǐ bù qū,8163
浓艳,Rich and colorful,nóng yàn,8164
弄假成真,by juggling with deceit made it real,nòng jiǎ chéng zhēn,8165
怒目而视,look at with angry eyes,nù mù ér shì,8166
偶发,Occasional,ǒu fā,8167
排班,Scheduling,pái bān,8168
牌儿,brand,pái ér,8169
旁征博引,load one&apos;s pages with references,páng zhēng bó yǐn,8170
陪审团,jury,péi shěn tuán,8171
皮包骨,skinny,pí bāo gǔ,8172
皮炎,dermatitis,pí yán,8173
平面图,plan,píng miàn tú,8174
婆子,Mother in law,pó zǐ,8175
妻离子散,break up families,qī lí zǐ sàn,8176
起敬,show respect,qǐ jìng,8177
气动,Pneumatics,qì dòng,8178
汽船,steamer,qì chuán,8179
前例,Precedent,qián lì,8180
琴键,keys,qín jiàn,8181
绕场,circle the playing field,rào chǎng,8182
如坐针毡,sit on pins and needles,rú zuò zhēn zhān,8183
孺子,A child,rú zǐ,8184
洒泪,Shed tears,sǎ lèi,8185
山径,mountain path,shān jìng,8186
山炮,Shanpao,shān pào,8187
山系,Mountain system,shān xì,8188
社会教育,social education,shè huì jiào yù,8189
生分,Shengfen,shēng fen,8190
生猛,"lobster ",shēng měng,8191
盛意,Hospitality,shèng yì,8192
施教,teach,shī jiāo,8193
熟记,Memorize,shú jì,8194
蜀汉,Shuhan,shǔ hàn,8195
帅哥,handsome guy,shuài gē,8196
死对头,The enemy,sǐ duì tóu,8197
宿命论,Fatalism,sù mìng lùn,8198
太虚,Taixu,tài xū,8199
题旨,Theme,tí zhǐ,8200
天各一方,be scattered to the four corners of the earth,tiān gè yī fāng,8201
甜丝丝,pleasant sweet,tián sī sī,8202
条形码,bar code,tiáo xíng mǎ,8203
图板,Drawing board,tú bǎn,8204
蜕皮,to shed,tuì pí,8205
娓娓动听,talk in an impressive way,wěi wěi dòng tīng,8206
文案,Copywriting,wén àn,8207
五讲四美,Five stresses and four beauties,wǔ jiǎng sì měi,8208
戏耍,Juggling,xì shuǎ,8209
细纱,Spinning,xì shā,8210
县立,county owned or county built,xiàn lì,8211
香菜,coriander,xiāng cài,8212
小月,Xiaoyue,xiǎo yuè,8213
卸职,Discharge from office,xiè zhí,8214
驯良,Docile,xùn liáng,8215
压轴,present a theatrical performance as the last but one item on a programme,yā zhóu,8216
言之有物,having substance in speech,yán zhī yǒu wù,8217
筵宴,feast,yán yàn,8218
演播,Show,yǎn bō,8219
移动靶,moving target,yí dòng bǎ,8220
鹰犬,Hawk dog,yīng quǎn,8221
泳衣,Swimsuit,yǒng yī,8222
邮筒,mailbox,yóu tǒng,8223
油嘴儿,Greasy mouth,yóu zuǐ ér,8224
有劳,Thank you,yǒu láo,8225
余暇,Spare time,yú xiá,8226
预言家,prophet,yù yán jiā,8227
鸢,Kite,yuān,8228
圆滚滚,good and round,yuán gǔn gǔn,8229
远扬,Far away,yuǎn yáng,8230
月华,Yuehua,yuè huá,8231
月琴,Moon Guitar,yuè qín,8232
跃马,Jumping horse,yuè mǎ,8233
早婚,early marriage,zǎo hūn,8234
灶膛,chamber of a kitchen range,zào táng,8235
招贤,invite the wise and virtuous,zhāo xián,8236
争胜,To win,zhēng shèng,8237
知命,Know your destiny,zhī mìng,8238
至迟,no later than,zhì chí,8239
忠直,loyal and righteous,zhōng zhí,8240
祝酒,toast,zhù jiǔ,8241
专擅,Expert in,zhuān shàn,8242
装聋作哑,pretend to be ignorant of sth.,zhuāng lóng zuò yǎ,8243
自我陶醉,indulge in self-delusion,zì wǒ táo zuì,8244
自由港,Freeport,zì yóu gǎng,8245
总集,Collection,zǒng jí,8246
左右开弓,draw the bow both on the left and right,zuǒ yòu kāi gōng,8247
安琪儿,Angel,ān qí ér,8248
暗室,darkroom,àn shì,8249
扳手,Wrench,bān shou,8250
半推半就,strike an attitude of half-declining and half-accepting so as to provoke the other party to greater or more ardent efforts or to a more agreeable offer,bàn tuī bàn jiù,8251
避邪,Avoiding evil,bì xié,8252
冰清玉洁,as clean as ice and as pure as jade,bīng qīng yù jié,8253
病弱,sick and weak,bìng ruò,8254
波形,wave form,bō xíng,8255
不修边幅,be careless about one &apos;s dress,bù xiū biān fú,8256
采蜜,gather honey,cǎi mì,8257
残垣断壁,broken walls,cán yuán duàn bì,8258
草编,Straw weaving,cǎo biān,8259
草木皆兵,state of extreme nervousness,cǎo mù jiē bīng,8260
差强人意,just passable,chā qiáng rén yì,8261
超低空,Ultra low altitude,chāo dī kōng,8262
称羡,Admire,chēng xiàn,8263
痴人说梦,tell some fantastic tales,chī rén shuō mèng,8264
侈谈,Talk about,chǐ tán,8265
叱责,Rebuke,chì zé,8266
宠信,Pet letter,chǒng xìn,8267
冲,punching,chòng,8268
冲压,stamping,chòng yā,8269
雏鸟,Nestling,chú niǎo,8270
吹毛求疵,carp,chuī máo qiú cī,8271
春茶,Spring tea,chūn chá,8272
辞谢,Thank you,cí xiè,8273
粗加工,Rough machining,cū jiā gōng,8274
粗劣,Crude,cū liè,8275
萃取,extraction,cuì qǔ,8276
打摆子,Play around,dǎ bǎi zi,8277
打草惊蛇,act rashly and alert the enemy,dǎ cǎo jīng shé,8278
打鸣儿,TA ming&apos;er,dǎ míng er,8279
打药,Take medicine,dǎ yào,8280
倒胃口,I don&apos;t like it,dǎo wèi kou,8281
点歌,choose a song,diǎn gē,8282
点石成金,be able to perform wonders,diǎn shí chéng jīn,8283
逗引,Tease,dòu yǐn,8284
独生,only,dú shēng,8285
对折,Half fold,duì zhé,8286
兑奖,cash a prize,duì jiǎng,8287
多云,cloudy,duō yún,8288
咄咄怪事,monstrous absurdity,duō duō guài shì,8289
繁密,Dense,fán mì,8290
封套,Envelope,fēng tào,8291
怫然,He ran,fú rán,8292
附小,Affiliated Primary School,fù xiǎo,8293
附注,note appended,fù zhù,8294
复刊,Resumption of publication,fù kān,8295
富婆,rich woman,fù pó,8296
干冷,dry and cold,gān lěng,8297
高等动物,Higher animals,gāo děng dòng wù,8298
高头大马,tall and strong,gāo tóu dà mǎ,8299
钩沉,probe profound truth or collect lost material,gōu chén,8300
股肱,Humerus femoris,gǔ gōng,8301
挂车,trailer,guà chē,8302
寒带,Frigid zone,hán dài,8303
航务,navigational matters,háng wù,8304
好高骛远,reach for what is beyond one &apos;s grasp,hào gāo wù yuǎn,8305
和风细雨,light rain and gentle breezes,hé fēng xì yǔ,8306
红果,Chinese hawthorn,hóng guǒ,8307
互市,Mutual market,hù shì,8308
花里胡哨,garish,huā lǐ hú shào,8309
花蜜,nectar,huā mì,8310
回马枪,Return the gun,huí mǎ qiāng,8311
茴香,fennel,huí xiāng,8312
毁容,Disfigurement,huǐ róng,8313
击穿,breakdown,jī chuān,8314
积郁,Suppressed,jī yù,8315
缉获,Seizure,jī huò,8316
家常菜,Home Dishes,jiā cháng cài,8317
奸佞,Treacherous and sycophantic,jiān nìng,8318
江畔,river bank,jiāng pàn,8319
讲好,Speak well,jiǎng hǎo,8320
交工,Hand over,jiāo gōng,8321
交尾,Copulation,jiāo wěi,8322
阶下囚,prisoner,jiē xià qiú,8323
接收器,receiver,jiē shōu qì,8324
结节,tubercle,jié jié,8325
近路,Short cut,jìn lù,8326
惊恐万状,be convulsed with fear,jīng kǒng wàn zhuàng,8327
敬告,Attention,jìng gào,8328
旧习,Old habits,jiù xí,8329
绝处逢生,be snatched from the jaws of death,jué chù féng shēng,8330
开球,Kick off,kāi qiú,8331
靠背椅,Armchair,kào bèi yǐ,8332
夸大其词,Exaggeration,kuā dà qí cí,8333
旷达,Broad minded,kuàng dá,8334
来势汹汹,break in in full fury,lái shì xiōng xiōng,8335
良港,Lianggang,liáng gǎng,8336
靓女,Pretty girl,liàng nv3,8337
了断,It&apos;s over,liǎo duàn,8338
另眼看待,look upon one with special respect,lìng yǎn kàn dài,8339
流芳,Liufang,liú fāng,8340
柳眉,Liu Mei,liǔ méi,8341
柳丝,Willow branch,liǔ sī,8342
马帮,caravan,mǎ bāng,8343
蒙语,Mongolian,méng yǔ,8344
迷幻,half-conscious,mí huàn,8345
米糠,rice bran,mǐ kāng,8346
命里注定,preordained,mìng lǐ zhù dìng,8347
免俗,Free from vulgarity,miǎn sú,8348
面陈,Face to face,miàn chén,8349
灭族,Extermination,miè zú,8350
脑电波,Brain wave,nǎo diàn bō,8351
泥淖,Mud,ní nào,8352
念珠,beads,niàn zhū,8353
喷头,Nozzle,pēn tóu,8354
皮筋,rubber string,pí jīn,8355
平顺,Smooth,píng shùn,8356
葡萄干,Raisins,pú táo gān,8357
蹼,Web,pǔ,8358
祈盼,Pray for,qí pàn,8359
签到,Sign in,qiān dào,8360
潜行,Stealth,qián xíng,8361
浅陋,Simple and crude,qiǎn lòu,8362
乔装,disguise,qiáo zhuāng,8363
琴曲,Piano music,qín qǔ,8364
清蒸,Steaming,qīng zhēng,8365
裘皮,Fur,qiú pí,8366
去粗取精,discard the dross and select the essential,qù cū qǔ jīng,8367
热炒,enhance the popularity by media hype,rè chǎo,8368
仁至义尽,be most perfectly fulfilled both in love and duty,rén zhì yì jìn,8369
认亲,claim a family connection,rèn qīn,8370
茸毛,Pubescence,róng máo,8371
熔炼,melting,róng liàn,8372
乳牛,Dairy cattle,rǔ niú,8373
弱肉强食,law of the jungle,ruò ròu qiáng shí,8374
三节,three links,sān jié,8375
三陪,Three accompany,sān péi,8376
桑田,plantation of mulberry trees,sāng tián,8377
沙田,Shatin,shā tián,8378
纱锭,spindle,shā dìng,8379
余,more than,yú,8380
麝香,musk,shè xiāng,8381
生色,Color,shēng sè,8382
胜券,Win,shèng quàn,8383
失口,A slip of tongue,shī kǒu,8384
时区,time zone,shí qū,8385
室内乐,chamber music,shì nèi yuè,8386
手慢,slow-in-action,shǒu màn,8387
手腕子,Wrist,shǒu wàn zǐ,8388
书社,Publishing House,shū shè,8389
竖子,Upright,shù zǐ,8390
水剂,Water agent,shuǐ jì,8391
水藻,Algae,shuǐ zǎo,8392
四书五经,Confucian classics,sì shū wǔ jīng,8393
苏打,soda,sū dá,8394
酸梅,dark plum,suān méi,8395
酸味,Sour taste,suān wèi,8396
汤面,noodles in soup,tāng miàn,8397
逃债,Debt evasion,táo zhài,8398
讨还,Ask for it back,tǎo huán,8399
讨生活,Make a living,tǎo shēng huó,8400
天帝,Emperor of heaven,tiān dì,8401
甜酒,Liqueur,tián jiǔ,8402
甜润,Sweet and moist,tián rùn,8403
跳崖,Jumping off a cliff,tiào yá,8404
铁锈,rust,tiě xiù,8405
亭台楼阁,"Pavilions, terraces and open halls",tíng tái lóu gé,8406
同人,Fellow,tóng rén,8407
痛痒,Pain and itching,tòng yǎng,8408
兔死狐悲,feel sad for the loss of one &apos;s kind,tù sǐ hú bēi,8409
纨绔,Dandy,wán kù,8410
文化垃圾,Cultural rubbish,wén huà lā jī,8411
无由,No reason,wú yóu,8412
五大三粗,big and tall,wǔ dà sān cū,8413
武库,arsenal,wǔ kù,8414
务须,must,wù xū,8415
西子,Xizi,xī zǐ,8416
细究,Study in detail,xì jiū,8417
先斩后奏,first then make all known to the emperor,xiān zhǎn hòu zòu,8418
陷坑,pit,xiàn kēng,8419
相帮,help,xiāng bāng,8420
向上爬,Climb up,xiàng shàng pá,8421
小姑子,My sister-in-law,xiǎo gū zǐ,8422
行军床,foldaway bed,xíng jūn chuáng,8423
须生,Xusheng,xū shēng,8424
眩目,blinding,xuàn mù,8425
血洗,Blood washing,xuè xǐ,8426
验尸,Autopsy,yàn shī,8427
氧气瓶,Oxygen bottle,yǎng qì píng,8428
妖媚,Coquettish,yāo mèi,8429
药工,Pharmacist,yào gōng,8430
夜餐,Evening meal,yè cān,8431
夜话,Night talk,yè huà,8432
一箭双雕,kill two birds with one stone,yī jiàn shuāng diāo,8433
一砖一瓦,Brick by brick,yī zhuān yī wǎ,8434
依然故我,The same as before,yī rán gù wǒ,8435
鱼肝油,cod-liver oil,yú gān yóu,8436
鱼水情,profound feelings,yú shuǐ qíng,8437
渔火,Fishing boat,yú huǒ,8438
雨布,Raincloth,yǔ bù,8439
语焉不详,not speak in detail,yǔ yān bù xiáng,8440
预习,Preview,yù xí,8441
欲盖弥彰,"the more one tries to hide , the more one is exposed",yù gài mí zhāng,8442
赞美诗,anthem,zàn měi shī,8443
遭逢,Encounter,zāo féng,8444
占先,Take the lead,zhàn xiān,8445
掌印,Palmprint,zhǎng yìn,8446
褶子,Pleats,zhě zǐ,8447
震感,Tremor,zhèn gǎn,8448
旨趣,purport,zhǐ qù,8449
至宝,Treasure,zhì bǎo,8450
智多星,Zhiduoxing,zhì duō xīng,8451
逐字逐句,Word for word,zhú zì zhú jù,8452
捉奸,Catch the traitor,zhuō jiān,8453
紫丁香,Lilac,zǐ dīng xiāng,8454
纵令,Even if,zòng lìng,8455
包装箱,packing box,bāo zhuāng xiāng,8456
逼上梁山,to join rebels,bī shàng liáng shān,8457
闭关,Shut up,bì guān,8458
边幅,Margin,biān fú,8459
贬损,Derogatory,biǎn sǔn,8460
不识抬举,you just don &apos; t appreciate it,bù shí tái ju,8461
不自量力,too big for her skin,bù zì liàng lì,8462
残本,Fragmentary Edition,cán běn,8463
蝉翼,Cicada wing,chán yì,8464
长圆,Long circle,cháng yuán,8465
潮润,Moist,cháo rùn,8466
尘垢,Dust and dirt,chén gòu,8467
成眠,Fall asleep,chéng mián,8468
承重,bearing,chéng zhòng,8469
崇洋媚外,be crazy about foreign things and obsequious to foreigners,chóng yáng mèi wài,8470
筹组,plan to organize,chóu zǔ,8471
出操,Exercise,chū cāo,8472
初犯,First offense,chū fàn,8473
春假,spring holidays,chūn jià,8474
蠢动,Foolishness,chǔn dòng,8475
摧枯拉朽,all-powerful,cuī kū lā xiǔ,8476
存活率,Survival rate,cún huó lv4,8477
打火,To strike a fire,dǎ huǒ,8478
大鸣大放,Loud and loud,dà míng dà fàng,8479
盗名,Stealing names,dào míng,8480
得闲,be free,dé xián,8481
顶灯,top light,dǐng dēng,8482
短见,Short sightedness,duǎn jiàn,8483
多面手,Generalist,duō miàn shǒu,8484
阿谀奉承,curry favour with,ē yú fèng cheng,8485
尔虞我诈,each trying to cheat or outwit the other,ěr yú wǒ zhà,8486
发射塔,Launch tower,fā shè tǎ,8487
发疼,be painful,fā téng,8488
飞花,Flying flowers,fēi huā,8489
飞驶,speed along,fēi shǐ,8490
粉黛,Pindai,fěn dài,8491
风凉,The wind is cool,fēng liáng,8492
风习,customs and habits,fēng xí,8493
复课,resume classes,fù kè,8494
复评,Reevaluation,fù píng,8495
腹稿,Abdominal manuscript,fù gǎo,8496
概貌,General situation,gài mào,8497
擀面杖,rolling pin,gǎn miàn zhàng,8498
公爹,Father in law,gōng diē,8499
恭请,Please,gōng qǐng,8500
狗命,life worth as little as a dog&apos;s,gǒu mìng,8501
姑老爷,My aunt,gū lǎo yé,8502
骨粉,Bone meal,gǔ fěn,8503
瓜皮帽,Melon skin cap,guā pí mào,8504
呱呱叫,Quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack,guā guā jiào,8505
管家婆,female housekeeper,guǎn jiā pó,8506
灌顶,Top irrigation,guàn dǐng,8507
过劲儿,great,guò jìn ér,8508
过礼,present betrothal gifts,guò lǐ,8509
过堂,Hall,guò táng,8510
行距,row spacing,háng jù,8511
合二而一,become,hé èr ér yī,8512
横向联合,Horizontal union,héng xiàng lián hé,8513
后嗣,Heirs,hòu sì,8514
花镜,presbyopic glasses,huā jìng,8515
划不来,It&apos;s not worth it,huá bu lái,8516
华盖,Huagai,huá gài,8517
还政,Return to politics,hái zhèng,8518
徽号,Emblem,huī hào,8519
回肠荡气,soul-stirring,huí cháng dàng qì,8520
回音壁,the echo wall,huí yīn bì,8521
机械师,machinist,jī xiè shī,8522
佳境,A wonderful place,jiā jìng,8523
艰涩,difficult,jiān sè,8524
交班,Shift handover,jiāo bān,8525
接合,joint,jiē hé,8526
纠结,Entanglement,jiū jié,8527
就手,Just do it,jiù shǒu,8528
居留证,Residence permit,jū liú zhèng,8529
举不胜举,too numerous to mention,jǔ bù shèng jǔ,8530
踽踽,Alone,jǔ jǔ,8531
菌落,colony of bacteria,jūn luò,8532
刊印,Print,kān yìn,8533
口试,oral examination,kǒu shì,8534
老成持重,experienced and steady,lǎo chéng chí zhòng,8535
老泪,tears of an elderly person,lǎo lèi,8536
老寿星,God of Longevity,lǎo shòu xīng,8537
老死不相往来,Old age and death do not communicate with each other,lǎo sǐ bù xiāng wǎng lái,8538
冷言冷语,mocking words,lěng yán lěng yǔ,8539
理发馆,barber&apos;s shop,lǐ fà guǎn,8540
量体裁衣,cut the dress according to one &apos;s figure,liàng tǐ cái yī,8541
溜圆,Round,liū yuán,8542
六甲,Liujia,liù jiǎ,8543
龙飞风舞,Dragon flying wind dance,lóng fēi fēng wǔ,8544
龙套,Long Tao,lóng tào,8545
芦荟,aloe,lú huì,8546
罗非鱼,Tilapia mossambica,luó fēi yú,8547
马蜂窝,Hornet&apos;s nest,mǎ fēng wō,8548
满门,All over the house,mǎn mén,8549
芒刺,Awn thorn,máng cì,8550
媚笑,Smirk,mèi xiào,8551
乜斜,Why,miē xie,8552
母老虎,a female tiger,mǔ lǎo hǔ,8553
木棉,Kapok,mù mián,8554
念白,Recitation,niàn bái,8555
念旧,Nostalgia,niàn jiù,8556
鸟枪,Shotgun,niǎo qiāng,8557
攀附,Cling to,pān fù,8558
攀亲,To make friends,pān qīn,8559
炮舰,gunboat,pào jiàn,8560
陪都,provisional capital,péi dū,8561
篷船,houseboat covered with bamboo matting,péng chuán,8562
披甲,Carapace,pī jiǎ,8563
平叛,suppress a rebellion,píng pàn,8564
脯子,Preserved fruit,pú zi,8565
奇丽,Qili,qí lì,8566
签押,Sign and pledge,qiān yā,8567
纤手,Slimming,qiàn shǒu,8568
枪眼,Bullet hole,qiāng yǎn,8569
巧取,Ingenious selection,qiǎo qǔ,8570
青光眼,glaucoma,qīng guāng yǎn,8571
情景交融,is a fusion of feelings with the natural setting,qíng jǐng jiāo róng,8572
情种,Affection,qíng zhǒng,8573
秋意,awakening of autumn,qiū yì,8574
缺货,Out of stock,quē huò,8575
让贤,yield one&apos;s position to sb. more qualified,ràng xián,8576
绕圈子,circle,rào quān zi,8577
入骨,To the bone,rù gǔ,8578
锐角,Acute angle,ruì jiǎo,8579
散席,come to an end,sàn xí,8580
丧服,Mourning clothes,sāng fú,8581
丧尽天良,be utterly devoid of conscience,sàng jìn tiān liáng,8582
杀人不眨眼,kill in cold blood,shā rén bù zhǎ yǎn,8583
深居简出,live in the seclusion of one &apos;s own home,shēn jū jiǎn chū,8584
声东击西,make a feint to the east but attack in the west,shēng dōng jī xī,8585
时宜,The time is right,shí yí,8586
试航,trial trip,shì háng,8587
收银员,cashier,shōu yín yuán,8588
手令,Warrant,shǒu lìng,8589
寿山石,Shoushan Stone,shòu shān shí,8590
鼠窜,Rat scurrying,shǔ cuàn,8591
束腰,Girdle,shù yāo,8592
水蜜桃,honey peach,shuǐ mì táo,8593
蒜薹,a garlic bolt,suàn tái,8594
孙媳妇,Granddaughter in law,sūn xí fu,8595
缩手,Hold back,suō shǒu,8596
谈资,Discussion materials,tán zī,8597
体位,position,tǐ wèi,8598
体温计,The thermometer,tǐ wēn jì,8599
天人合一,Harmony between man and nature,tiān rén hé yī,8600
铁定,Tieding,tiě dìng,8601
通例,general rule,tōng lì,8602
同好,Same good,tóng hào,8603
统收,centralized receipt,tǒng shōu,8604
投缘,Congenial,tóu yuán,8605
徒工,apprentice,tú gōng,8606
外轮,Foreign ships,wài lún,8607
完稿,complete the manuscript,wán gǎo,8608
晚景,Evening scene,wǎn jǐng,8609
亡魂,Spirits of the dead,wáng hún,8610
枉费,waste,wǎng fèi,8611
无可置疑,beyond doubt,wú kě zhì yí,8612
芜杂,Miscellaneous,wú zá,8613
五音,Pentatonic,wǔ yīn,8614
锡矿,Tin ore,xī kuàng,8615
戏票,Theatre tickets,xì piào,8616
想望,Want to see,xiǎng wàng,8617
鞋帮,Uppers,xié bāng,8618
信笔,Letter pen,xìn bǐ,8619
修身养性,behave properly to improve one&apos;s character,xiū shēn yǎng xìng,8620
血渍,Bloodstain,xuè zì,8621
眼高,Eye height,yǎn gāo,8622
眼影,Eye shadow,yǎn yǐng,8623
腰子,Kidney,yāo zǐ,8624
要言,To speak,yào yán,8625
椰枣,Dates,yē zǎo,8626
液氮,liquid nitrogen,yè dàn,8627
一板一眼,every rhythm,yī bǎn yī yǎn,8628
一呼百应,a hundred responses to a hundreds,yī hū bǎi yìng,8629
一见倾心,love at first sight,yī jiàn qīng xīn,8630
一时半会儿,For a while,yī shí bàn huì er,8631
遗事,Legacy,yí shì,8632
义旗,Yiqi,yì qí,8633
引狼入室,invite wolves into the house,yǐn láng rù shì,8634
影踪,Trace,yǐng zōng,8635
幽美,secluded and beautiful,yōu měi,8636
油黑,shiny-black,yóu hēi,8637
有机玻璃,organic glass,yǒu jī bō lí,8638
玉蜀黍,Corn,yù shǔ shǔ,8639
预收,collect in advance,yù shōu,8640
渊薮,Source,yuān sǒu,8641
元音,vowel,yuán yīn,8642
悦服,Yuefu,yuè fú,8643
运动健将,Master Sportsman,yùn dòng jiàn jiàng,8644
攒钱,save up money,cuán qián,8645
贼船,Thief ship,zéi chuán,8646
展评,Exhibition review,zhǎn píng,8647
战歌,War song,zhàn gē,8648
朝令夕改,inconstant in policy,zhāo lìng xī gǎi,8649
正气凛然,awe-inspiring righteousness,zhèng qì lǐn rán,8650
直流电,Direct current,zhí liú diàn,8651
指桑骂槐,point at one but abuse another,zhǐ sāng mà huái,8652
重炮,Heavy artillery,zhòng pào,8653
重责,severe rebuke,zhòng zé,8654
珠算,calculation with an abacus,zhū suàn,8655
猪崽,Piggy,zhū zǎi,8656
酌定,Discretionary,zhuó dìng,8657
自销,Self sale,zì xiāo,8658
自寻烦恼,bring trouble on oneself,zì xún fán nǎo,8659
租税,Tax,zū shuì,8660
坐垫,Cushion,zuò diàn,8661
