phrase,en,pronunciation,id
学海,persevere in one&apos;s studies until one reaches the goal,xué hǎi,7437
押韵,rhyme,yā yùn,7438
眼罩,patch,yǎn zhào,7439
姨奶奶,Aunt and grandmother,yí nǎi nǎi,7440
疑团,Mystery,yí tuán,7441
影射,Insinuation,yǐng shè,7442
鱼群,shoal of fish,yú qún,7443
云霞,rosy clouds,yún xiá,7444
芸芸众生,numerous living beings,yún yún zhòng shēng,7445
再嫁,Remarry,zài jià,7446
志同道合,cherish the same ideals and follow the same path,zhì tóng dào hé,7447
妯娌,sisters-in-law,zhóu lǐ,7448
猪八戒,Zhu Bajie,zhū bā jiè,7449
罢手,Stop,bà shǒu,7450
白玉,White jade,bái yù,7451
蹩脚,poor,bié jiǎo,7452
兵荒马乱,the war was going on with all its stresses and strains,bīng huāng mǎ luàn,7453
兵站,Military station,bīng zhàn,7454
病灶,the focus,bìng zào,7455
采光,lighting,cǎi guāng,7456
菜叶,Cauliflower leaf,cài yè,7457
刺探,spy,cì tàn,7458
从简,Keep it simple,cóng jiǎn,7459
大功告成,be accomplished,dà gōng gào chéng,7460
帝位,throne,dì wèi,7461
短跑,sprint,duǎn pǎo,7462
翻版,Reprint,fān bǎn,7463
防区,a sector,fáng qū,7464
分户,Separate account,fēn hù,7465
扶老携幼,help the aged and the young,fú lǎo xié yòu,7466
浮沉,Ups and downs,fú chén,7467
孤注一掷,throw the helve after the hatchet,gū zhù yī zhì,7468
古建,Ancient architecture,gǔ jiàn,7469
挂果,Fruit bearing,guà guǒ,7470
光闪闪,Glittering,guāng shǎn shǎn,7471
海战,Naval battle,hǎi zhàn,7472
耗电,consume power,hào diàn,7473
核子,nucleon,hé zǐ,7474
黑沉沉,Dark,hēi chén chén,7475
蛔虫,Ascaris lumbricoides,huí chóng,7476
会话,conversation,huì huà,7477
会考,uniform examination,huì kǎo,7478
豁然,Suddenly,huò rán,7479
胶鞋,Rubber shoes,jiāo xié,7480
尽善尽美,reach the acme of perfection,jìn shàn jìn měi,7481
旌旗,banners and flags,jīng qí,7482
旧体诗,Old style poetry,jiù tǐ shī,7483
倦意,Weariness,juàn yì,7484
离乡,leave one&apos;s native place,lí xiāng,7485
麻疹,measles,má zhěn,7486
美色,Beauty,měi sè,7487
摩拳擦掌,to be eager for a fight,mó quán cā zhǎng,7488
墓穴,open grave,mù xué,7489
女权,Women&apos;s rights,nv3 quán,7490
怦然,Thumping,pēng rán,7491
蓬头垢面,with dishevelled hair and a dirty face,péng tóu gòu miàn,7492
脾胃,Spleen and stomach,pí wèi,7493
品系,strain,pǐn xì,7494
岂敢,How dare you,qǐ gǎn,7495
枪械,firearms,qiāng xiè,7496
如鱼得水,feel just like a fish in water,rú yú dé shuǐ,7497
舍命,Sacrifice one&apos;s life,shě mìng,7498
声泪俱下,make a pitiful plea,shēng lèi jù xià,7499
驶离,Drive away,shǐ lí,7500
说得过去,It makes sense,shuō de guò qù,7501
四分五裂,be split,sì fēn wǔ liè,7502
塑胶,plastic cement,sù jiāo,7503
随访,follow-up,suí fǎng,7504
太师椅,old-fashioned wooden armchair,tài shī yǐ,7505
提审,Bring to trial,tí shěn,7506
通宵达旦,all through the night,tōng xiāo dá dàn,7507
顽童,Urchin,wán tóng,7508
巍然,Majestic,wēi rán,7509
委曲,Torturing,wěi qū,7510
污点,stain,wū diǎn,7511
喜滋滋,Happy,xǐ zī zī,7512
下情,Love,xià qíng,7513
献媚,Flattery,xiàn mèi,7514
学时,Class hours,xué shí,7515
仰仗,Rely on,yǎng zhàng,7516
尧舜,Yao and shun,yáo shùn,7517
一马当先,take the lead,yī mǎ dāng xiān,7518
遗属,Survivors,yí shǔ,7519
盈门,come to one&apos;s home,yíng mén,7520
预购,Advance purchase,yù gòu,7521
阅兵式,military parade,yuè bīng shì,7522
杂货,groceries,zá huò,7523
造像,Statues,zào xiàng,7524
祖父母,grandparent,zǔ fù mǔ,7525
尊师,Respect teachers,zūn shī,7526
昆,Kun,kūn,7527
安营扎寨,pitch camp,ān yíng zhā zhài,7528
比得上,Comparable,bǐ dé shàng,7529
编委,Editorial board member,biān wěi,7530
菜花,Cauliflower,cài huā,7531
超速,speeding,chāo sù,7532
嗔怪,blame,chēn guài,7533
簇新,New,cù xīn,7534
带劲,Energetic,dài jìn,7535
当归,Chinses angelica,dāng guī,7536
道人,Taoist,dào rén,7537
蒂,Di,dì,7538
毒物,poison,dú wù,7539
发源,Origination,fā yuán,7540
房客,tenant,fáng kè,7541
风华正茂,be at the height of one &apos;s youth and vigour,fēng huá zhèng mào,7542
感光,photosensitive,gǎn guāng,7543
各自为战,fight the enemy separately,gè zì wéi zhàn,7544
共同性,Commonality,gòng tóng xìng,7545
孤身,Alone,gū shēn,7546
瓜葛,Get involved,guā gé,7547
光彩夺目,its brightness dazzles the eyes,guāng cǎi duó mù,7548
裹挟,Coerce,guǒ xié,7549
横梁,beam,héng liáng,7550
琥珀,amber,hǔ pò,7551
华语,Chinese,huá yǔ,7552
会刊,proceedings,huì kān,7553
晦涩,obscure,huì sè,7554
纪律性,Discipline,jì lv4 xìng,7555
金盾,golden shield,jīn dùn,7556
坎肩,waistcoat,kǎn jiān,7557
留情,Be merciful,liú qíng,7558
龙井茶,Longjing green tea,lóng jǐng chá,7559
露宿,Sleeping out,lù sù,7560
免票,Free ticket,miǎn piào,7561
面板,panel,miàn bǎn,7562
面食,Noodle & Pastries,miàn shí,7563
面相,face,miàn xiàng,7564
明丽,Bright and beautiful,míng lì,7565
拟于,To be,nǐ yú,7566
农副业,agricultural sidelines,nóng fù yè,7567
女声,Female voice,nv3 shēng,7568
骗术,Deception,piàn shù,7569
铺盖卷儿,Blanket roll,pū gai juǎn er,7570
起火,to catch fire,qǐ huǒ,7571
前肢,Forelimb,qián zhī,7572
轻佻,Frivolous,qīng tiāo,7573
润泽,Moisten,rùn zé,7574
缫丝,Silk reeling,sāo sī,7575
沙滩排球,Beach Volleyball,shā tān pái qiú,7576
纱巾,Scarf,shā jīn,7577
山涧,Mountain stream,shān jiàn,7578
删改,Deletion and modification,shān gǎi,7579
设伏,lay an ambush,shè fú,7580
神思,Thinking,shén sī,7581
势不可挡,be a trend which cannot be halted,shì bù kě dǎng,7582
倏然,suddenly,shū rán,7583
熟食,Cooked Food,shú shí,7584
藤萝,Wisteria,téng luó,7585
同前,Same as before,tóng qián,7586
秃山,Bald mountain,tū shān,7587
喂奶,nurse,wèi nǎi,7588
下酒,Drink,xià jiǔ,7589
下坡,downhill slope,xià pō,7590
学前教育,preschool education,xué qián jiào yù,7591
央告,Appeal,yāng gao,7592
药师,Pharmacist,yào shī,7593
要强,Be strong,yào qiáng,7594
一蹶不振,unable to get up after a fall,yī jué bù zhèn,7595
引述,Quote,yǐn shù,7596
尤甚,especially so,yóu shèn,7597
邮戳,postmark,yóu chuō,7598
乐府,Yuefu,yuè fǔ,7599
战船,Warship,zhàn chuán,7600
峥嵘,Extraordinary,zhēng róng,7601
治穷,Poverty control,zhì qióng,7602
追思,Reminiscence,zhuī sī,7603
坐椅,chair,zuò yǐ,7604
安插,Placement,ān chā,7605
报恩,Repaying one&apos;s kindness,bào ēn,7606
标新立异,new in order to be different,biāo xīn lì yì,7607
不成文,"unwritten ",bù chéng wén,7608
不轨,Wrong,bù guǐ,7609
才艺,talent and skill,cái yì,7610
菜蔬,Vegetables,cài shū,7611
查房,Ward round,chá fáng,7612
掺和,Blending,chān huo,7613
诚惶诚恐,with profound respect and humility,chéng huáng chéng kǒng,7614
充塞,Filling,chōng sè,7615
丑化,Vilification,chǒu huà,7616
大驾,Da Jia,dà jià,7617
当街,In the street,dāng jiē,7618
导流,Diversion,dǎo liú,7619
电影片,movie,diàn yǐng piàn,7620
帆板,Sailboard,fān bǎn,7621
方向性,directional,fāng xiàng xìng,7622
分界,Boundary,fēn jiè,7623
辅佐,Assist,fǔ zuǒ,7624
高挑,"Tall ",gāo tiǎo,7625
割地,Land cutting,gē dì,7626
惯常,Customary,guàn cháng,7627
锅子,pot,guō zǐ,7628
海堤,Seawall,hǎi dī,7629
寒夜,Cold night,hán yè,7630
悔改,repentance,huǐ gǎi,7631
吉庆,Auspicious celebration,jí qìng,7632
酒色,Wine and sex,jiǔ sè,7633
捐躯,To die,juān qū,7634
咔,Click,kā,7635
可燃,combustible,kě rán,7636
孔庙,Confucian Temple,kǒng miào,7637
快门,shutter,kuài mén,7638
拦路,Blocking the way,lán lù,7639
拦路虎,Block the way,lán lù hǔ,7640
滥杀,kill indiscriminatingly,làn shā,7641
老脸,Old face,lǎo liǎn,7642
灵丹妙药,a ready-made panacea,líng dān miào yào,7643
聋哑人,deaf-mute,lóng yǎ rén,7644
毛纺,wool spinning,máo fǎng,7645
美中不足,a fly in the ointment,měi zhōng bù zú,7646
盟主,Alliance leader,méng zhǔ,7647
墨盒,Ink cartridge,mò hé,7648
排遣,Discharge,pái qiǎn,7649
配售,Placement,pèi shòu,7650
平仄,level and oblique tones,píng zè,7651
千疮百孔,in a disastrous state,qiān chuāng bǎi kǒng,7652
钱数,Amount of money,qián shù,7653
墙报,wall newspaper,qiáng bào,7654
切线,tangent,qiē xiàn,7655
热电厂,Thermal power plant,rè diàn chǎng,7656
扇贝,Scallop in Shell,shàn bèi,7657
上坟,Going to the grave,shàng fén,7658
神人,God Man,shén rén,7659
时弊,Current problems,shí bì,7660
世态,State of the world,shì tài,7661
天壤之别,a world of difference,tiān rǎng zhī bié,7662
铁面无私,be just and stern,tiě miàn wú sī,7663
通称,General term,tōng chēng,7664
委托书,a power of attorney,wěi tuō shū,7665
卫星城,Satellite city,wèi xīng chéng,7666
文化课,literacy class,wén huà kè,7667
文墨,Wen Mo,wén mò,7668
无可非议,be without rebuke,wú kě fēi yì,7669
无双,Unparalleled,wú shuāng,7670
无所顾忌,go all lengths,wú suǒ gù jì,7671
小皇帝,Little emperor,xiǎo huáng dì,7672
小商贩,Peddler,xiǎo shāng fàn,7673
心电图,electrocardiogram,xīn diàn tú,7674
信贷员,Credit Officer,xìn dài yuán,7675
雄狮,lion,xióng shī,7676
修葺,Repair,xiū qì,7677
烟雨,Misty rain,yān yǔ,7678
铱,iridium,yī,7679
优生,Eugenics,yōu shēng,7680
原版,original edition,yuán bǎn,7681
圆顶,dome,yuán dǐng,7682
韵文,Verse,yùn wén,7683
职业高中,Vocational high school,zhí yè gāo zhōng,7684
植保,plant protection,zhí bǎo,7685
滞纳金,late fee,zhì nà jīn,7686
种姓,caste of India,zhǒng xìng,7687
砖石,masonry,zhuān shí,7688
自取,Take it from yourself,zì qǔ,7689
板报,Blackboard newspaper,bǎn bào,7690
憋气,Hold your breath,biē qì,7691
不法之徒,desperado,bù fǎ zhī tú,7692
不三不四,indecent,bù sān bù sì,7693
不枉,It&apos;s not in vain,bù wǎng,7694
不肖,Unworthy,bù xiào,7695
彩带,coloured ribbon,cǎi dài,7696
车皮,Carriage,chē pí,7697
冲浪,surfing,chōng làng,7698
葱绿,Verdant,cōng lv4,7699
淙淙,gurgling,cóng cóng,7700
粗话,Vulgar language,cū huà,7701
存储器,storage,cún chǔ qì,7702
大姑,elder aunt,dà gū,7703
大姨,Aunt,dà yí,7704
敌阵,Enemy formation,dí zhèn,7705
地儿,Place,dì er,7706
电话亭,Telephone booth,diàn huà tíng,7707
碇,Anchorage,dìng,7708
动产,movable property,dòng chǎn,7709
对弈,Playing chess,duì yì,7710
反败为胜,turn the tide,fǎn bài wéi shèng,7711
飞人,Flying man,fēi rén,7712
分蘖,tillering,fēn niè,7713
封杀,Ban,fēng shā,7714
佛门,Buddhism,fó mén,7715
复建,Reconstruction,fù jiàn,7716
咯噔,Clattering,gē dēng,7717
跟斗,somersault,gēn dou,7718
官了,It&apos;s official,guān le,7719
红宝石,Ruby,hóng bǎo shí,7720
呼之欲出,seem ready to come out at one &apos;s call,hū zhī yù chū,7721
忽闪,Flicker,hū shan,7722
护身符,amulet,hù shēn fú,7723
画师,painter,huà shī,7724
换算,conversion,huàn suàn,7725
祸国殃民,wreck the country and bring ruin to the people the people,huò guó yāng mín,7726
家口,Family,jiā kǒu,7727
戛然而止,cease abruptly,jiá rán ér zhǐ,7728
焦距,focal length,jiāo jù,7729
节骨眼儿,Eye of bone,jiē gu yǎn ér,7730
襟怀,Mind,jīn huái,7731
就教,Teaching,jiù jiào,7732
居民点,Residential area,jū mín diǎn,7733
葵花,Sunflower,kuí huā,7734
离岸,offshore,lí àn,7735
令人神往,look attractive,lìng rén shén wǎng,7736
米面,Rice noodles,mǐ miàn,7737
鸣笛,whistle,míng dí,7738
摩擦力,friction,mó cā lì,7739
木版,woodblock,mù bǎn,7740
木筏,raft,mù fá,7741
奶制品,Dairy,nǎi zhì pǐn,7742
农家肥,Farmyard manure,nóng jiā féi,7743
贫嘴,Poor mouth,pín zuǐ,7744
奇功,Marvelous feat,qí gōng,7745
倾覆,Overturn,qīng fù,7746
忍俊不禁,simmer with laughter,rěn jùn bù jīn,7747
荣膺,have the honour to receive,róng yīng,7748
散失,be lost,sàn shī,7749
身姿,bearing,shēn zī,7750
深广,deep and broad,shēn guǎng,7751
添乱,add to the confusion,tiān luàn,7752
痛不欲生,hardly wished to live,tòng bù yù shēng,7753
头领,Leader,tóu lǐng,7754
投水,Throw in the water,tóu shuǐ,7755
万端,Wanduan,wàn duān,7756
危在旦夕,on the verge of death or destruction,wēi zài dàn xī,7757
无缺,There is no shortage,wú quē,7758
膝下,Under the knee,xī xià,7759
下挫,Fall,xià cuò,7760
贤惠,Virtuous and virtuous,xián huì,7761
相投,be congenial,xiāng tóu,7762
小年,Xiaonian,xiǎo nián,7763
小意思,small token of kindly feelings,xiǎo yì si,7764
心悦诚服,feel a heartfelt admiration,xīn yuè chéng fú,7765
欣喜若狂,tread,xīn xǐ ruò kuáng,7766
血痕,Bloodstain,xuè hén,7767
艳红,Bright red,yàn hóng,7768
夜饭,dinner,yè fàn,7769
一年半载,in a year or a half year or more,yī nián bàn zǎi,7770
迎击,Meet,yíng jī,7771
真意,True meaning,zhēn yì,7772
振聋发聩,said of a great teacher,zhèn lóng fā kuì,7773
中流砥柱,mainstay,zhōng liú dǐ zhù,7774
自由度,freedom,zì yóu dù,7775
白面儿,White face,bái miàn er,7776
拜读,Read,bài dú,7777
绊倒,trip,bàn dǎo,7778
保驾护航,Escort,bǎo jià hù háng,7779
暴虐,Tyranny,bào nuè,7780
并驾齐驱,racing together bridle to bridle,bìng jià qí qū,7781
财神爷,God of wealth,cái shén yé,7782
彩礼,betrothal gifts,cǎi lǐ,7783
创刊号,First issue,chuàng kān hào,7784
次品,Inferior products,cì pǐn,7785
打压,suppress,dǎ yā,7786
淡黄,Pale yellow,dàn huáng,7787
倒戈,Defection,dǎo gē,7788
登场,On stage,dēng cháng,7789
电话会议,Teleconferencing,diàn huà huì yì,7790
兜肚,Bellyband,dōu du,7791
多事,Eventful,duō shì,7792
方舟,Ark,fāng zhōu,7793
放歌,Singing,fàng gē,7794
非礼,Indecent,fēi lǐ,7795
分道扬镳,part company each going his own way,fēn dào yáng biāo,7796
哽,Choking,gěng,7797
豪言壮语,heroic utterance,háo yán zhuàng yǔ,7798
划线,Scribing,huà xiàn,7799
荒沙,Barren sand,huāng shā,7800
讲法,How to say it,jiǎng fǎ,7801
蛟龙,flood dragon,jiāo lóng,7802
教化,Enlightenment,jiào huà,7803
金字招牌,gold-lettered signboard,jīn zì zhāo pái,7804
卷曲,crimp,juǎn qū,7805
空泛,Vague,kōng fàn,7806
马脚,Horseshoe,mǎ jiǎo,7807
盲道,Search for Visually Impaired,máng dào,7808
毛皮,Fur,máo pí,7809
灭顶,Toppling,miè dǐng,7810
农艺师,Agronomist,nóng yì shī,7811
旗手,standard-bearer,qí shǒu,7812
汽轮机,Steam turbine,qì lún jī,7813
青贮,silage,qīng zhù,7814
清亮,Clear,qīng liàng,7815
沙盘,sand table,shā pán,7816
哨声,Whistles,shào shēng,7817
摄食,Feeding,shè shí,7818
什物,Things,shí wù,7819
首富,The richest man,shǒu fù,7820
书卷,book,shū juàn,7821
探路,Explore the way,tàn lù,7822
淘米,wash rice,táo mǐ,7823
屯垦,Reclamation,tún kěn,7824
外孙女,daughter&apos;s daughter,wài sūn nv3,7825
洗涤剂,Detergent,xǐ dí jì,7826
晓之以理,Be reasonable,xiǎo zhī yǐ lǐ,7827
肖像画,Portrait painting,xiào xiàng huà,7828
选美,beauty contest,xuǎn měi,7829
血污,Bloodstain,xuè wū,7830
严阵以待,be prepared to meet the challenge,yán zhèn yǐ dài,7831
眼目,Eyes,yǎn mù,7832
羊倌,shepherd,yáng guān,7833
摇摇欲坠,topple,yáo yáo yù zhuì,7834
椰树,coconut tree,yē shù,7835
依从,compliance,yī cóng,7836
阴性,negative,yīn xìng,7837
有救,There is help,yǒu jiù,7838
玉玺,imperial jade seal,yù xǐ,7839
育肥,fatten,yù féi,7840
藏药,Tibetan Medicine,cáng yào,7841
找麻烦,cause trouble,zhǎo má fan,7842
兆头,a sign,zhào tóu,7843
蒸笼,steamer,zhēng lóng,7844
证交所,Stock Exchange,zhèng jiāo suǒ,7845
哀痛,sorrow,āi tòng,7846
矮胖,Chubby,ǎi pàng,7847
安度,spend peacefully,ān dù,7848
抱病,be ill,bào bìng,7849
背井离乡,be forced to leave one &apos;s hometown,bèi jǐng lí xiāng,7850
变味儿,A change of taste,biàn wèi ér,7851
别名,alias,bié míng,7852
不负众望,deliver the goods,bù fù zhòng wàng,7853
谗言,Slander,chán yán,7854
车次,Train number,chē cì,7855
重印,reprint,chóng yìn,7856
垂泪,weep,chuí lèi,7857
春暖花开,"in the warm spring , flowers are coming out with a rush",chūn nuǎn huā kāi,7858
次生,secondary,cì shēng,7859
大打出手,strike violently,dà dǎ chū shǒu,7860
大惑不解,be extremely puzzled,dà huò bù jiě,7861
大逆不道,treason and heresy,dà nì bù dào,7862
得宠,Be in favor of,dé chǒng,7863
低端,low-end,dī duān,7864
鼎力,Do your best,dǐng lì,7865
氡,radon,dōng,7866
多才多艺,versatile,duō cái duō yì,7867
翻修,Renovation,fān xiū,7868
割让,Cede,gē ràng,7869
公转,revolution,gōng zhuàn,7870
挂钟,Wall clock,guà zhōng,7871
含辛茹苦,bear bitter hardships,hán xīn rú kǔ,7872
黄米,Yellow rice,huáng mǐ,7873
悔悟,Repentance,huǐ wù,7874
减价,Price reduction,jiǎn jià,7875
见利忘义,forget honour at the prospect of profits,jiàn lì wàng yì,7876
结社,form an association,jié shè,7877
巨子,Tycoon,jù zǐ,7878
亢,Hyperactivity,kàng,7879
拷打,Torture,kǎo dǎ,7880
昆剧,Kunqu Opera,kūn jù,7881
淋浴,shower,lín yù,7882
迷醉,Intoxication,mí zuì,7883
年饭,New year&apos;s dinner,nián fàn,7884
贫弱,Poor and weak,pín ruò,7885
评析,analyse and comment on,píng xī,7886
颀长,Tall and tall,qí cháng,7887
切换,switch,qiē huàn,7888
青天白日,fine day,qīng tiān bái rì,7889
热处理,heat treatment,rè chǔ lǐ,7890
日积月累,days and months multiplying,rì jī yuè lěi,7891
冗员,Redundancy,rǒng yuán,7892
山珍海味,table delicacies from land and sea,shān zhēn hǎi wèi,7893
上苍,God,shàng cāng,7894
上座率,Attendance,shàng zuò lv4,7895
声部,Vocal part,shēng bù,7896
圣明,Shengming,shèng míng,7897
水球,Water Polo,shuǐ qiú,7898
水乳交融,get along swimmingly with each other,shuǐ rǔ jiāo róng,7899
水仙花,narcissus,shuǐ xiān huā,7900
太古,Archaic,tài gǔ,7901
天然橡胶,Natural rubber,tiān rán xiàng jiāo,7902
通奸,commit adultery,tōng jiān,7903
铜器,bronze ware,tóng qì,7904
头前,Head front,tóu qián,7905
屠刀,butcher &apos;s knife,tú dāo,7906
托拉斯,trust,tuō lā sī,7907
万古,Forever,wàn gǔ,7908
伟岸,Weian,wěi àn,7909
无度,Boundless,wú dù,7910
笑容满面,Smiling,xiào róng mǎn miàn,7911
心灰意冷,downhearted,xīn huī yì lěng,7912
袖章,Armband,xiù zhāng,7913
血肉之躯,flesh,xuè ròu zhī qū,7914
羊毛衫,cardigan,yáng máo shān,7915
夜行,Night travel,yè xíng,7916
一来二去,in the course of contacts,yī lái èr qù,7917
音箱,loudspeaker box,yīn xiāng,7918
印度教,hinduism,yìn dù jiào,7919
有碍,Get in the way,yǒu ài,7920
圆珠笔,ball pen,yuán zhū bǐ,7921
宅门,The gate of the house,zhái mén,7922
账房,Accounting room,zhàng fáng,7923
知己知彼,know yourself as well as the enemy,zhī jǐ zhī bǐ,7924
主治,Indications,zhǔ zhì,7925
悲悯,pity,bēi mǐn,7926
冰激凌,ice cream,bīng jī líng,7927
冰糖,Rock sugar,bīng táng,7928
不期而遇,accidentaly across,bù qī ér yù,7929
茶社,Tea house,chá shè,7930
常言,As the saying goes,cháng yán,7931
趁热,before it&apos;s too late,chèn rè,7932
称谢,Thank you,chēng xiè,7933
成瘾,Addiction,chéng yǐn,7934
处女作,First work,chǔ nv3 zuò,7935
错处,Mistakes,cuò chu,7936
打枪,Shooting,dǎ qiāng,7937
单兵,Individual soldier,dān bīng,7938
蛋鸡,layer,dàn jī,7939
顶层,top floor,dǐng céng,7940
定夺,decide,dìng duó,7941
斗笠,Bamboo hat,dǒu lì,7942
粉条,Vermicelli,fěn tiáo,7943
奉上,Here you are,fèng shàng,7944
佛陀,buddha,fó tuó,7945
肛门,anus,gāng mén,7946
攻取,Capture,gōng qǔ,7947
恭顺,Submissive,gōng shùn,7948
光怪陆离,lustrous and dazzling,guāng guài lù lí,7949
号外,Extra,hào wài,7950
黑亮,shiny black,hēi liàng,7951
横空,Across the sky,héng kōng,7952
假肢,Prosthesis,jiǎ zhī,7953
娇媚,Charming,jiāo mèi,7954
教廷,The Holy See,jiào tíng,7955
界碑,Boundary marker,jiè bēi,7956
开船,sail,kāi chuán,7957
课目,Subject,kè mù,7958
口琴,harmonica,kǒu qín,7959
蓝本,Blueprint,lán běn,7960
镰,Sickle,lián,7961
烈军属,dependentsof an armyman and a revolutionary martyr,liè jūn shǔ,7962
乱兵,mutinous soldiers,luàn bīng,7963
买单,check,mǎi dān,7964
门第,Family status,mén dì,7965
梦魇,nightmare,mèng yǎn,7966
牧童,Shepherd boy,mù tóng,7967
那阵子,For a while,nà zhèn zǐ,7968
念及,Thinking about,niàn jí,7969
女人家,woman,nv3 ren jiā,7970
平起平坐,on an equal footing,píng qǐ píng zuò,7971
千山万水,numerous hills and streams,qiān shān wàn shuǐ,7972
窃窃私语,whisper to one another,qiè qiè sī yǔ,7973
情味,Sentiment,qíng wèi,7974
请降,Please surrender,qǐng xiáng,7975
球体,sphere,qiú tǐ,7976
人云亦云,repeat word for word what others say,rén yún yì yún,7977
融会,merge,róng huì,7978
若隐若现,partly hidden and partly visible,ruò yǐn ruò xiàn,7979
三长两短,unexpected misfortune,sān cháng liǎng duǎn,7980
手语,sign language,shǒu yǔ,7981
树身,tree trunk,shù shēn,7982
索贿,to solicit bribes,suǒ huì,7983
笤帚,small broom,tiáo zhǒu,7984
铁流,Iron current,tiě liú,7985
歪斜,Skew,wāi xié,7986
外层空间,outer space,wài céng kōng jiān,7987
文句,Sentence,wén jù,7988
蜥蜴,lizard,xī yì,7989
习题,exercises,xí tí,7990
心花怒放,be wild with joy,xīn huā nù fàng,7991
心力衰竭,heart failure,xīn lì shuāi jié,7992
性骚扰,sexual harassment,xìng sāo rǎo,7993
一反常态,depart from one&apos;s normal behavior,yī fǎn cháng tài,7994
饮片,Decoction pieces,yǐn piàn,7995
英名,British name,yīng míng,7996
邮市,Postal market,yóu shì,7997
冤魂,Evil spirits,yuān hún,7998
杂耍,Juggling,zá shuǎ,7999
澡盆,Bathtub,zǎo pén,8000
增兵,reinforce,zēng bīng,8001
战况,War situation,zhàn kuàng,8002
珍禽,Rare birds,zhēn qín,8003
中下旬,Middle and late ten days,zhōng xià xún,8004
助阵,Help,zhù zhèn,8005
转速,speed,zhuàn sù,8006
自夸,boast,zì kuā,8007
钻营,Drilling camp,zuān yíng,8008
白开水,plain boiled water,bái kāi shuǐ,8009
摆渡,ferry,bǎi dù,8010
半价,50% Off,bàn jià,8011
避风,Shelter from the wind,bì fēng,8012
辨析,Discrimination,biàn xī,8013
补种,Reseeding,bǔ zhǒng,8014
参照系,Frame of reference,cān zhào xì,8015
抽水机,Water pump,chōu shuǐ jī,8016
当权,In power,dāng quán,8017
当仁不让,not pass on to others what one is called upon to do,dāng rén bù ràng,8018
刀具,tool,dāo jù,8019
得意忘形,get dizzy with success,dé yì wàng xíng,8020
低处,Low,dī chǔ,8021
低音,bass,dī yīn,8022
毒瘾,Drug addiction,dú yǐn,8023
断气,Stop breathing,duàn qì,8024
对白,dialogue,duì bái,8025
二传手,Setter,èr chuán shǒu,8026
二心,Two hearts,èr xīn,8027
泛指,General reference,fàn zhǐ,8028
纺纱,do spinning,fǎng shā,8029
飞播,Aerial seeding,fēi bō,8030
飞赴,"Fly ",fēi fù,8031
封冻,Freeze up,fēng dòng,8032
高热,High fever,gāo rè,8033
各行其是,act as one pleases,gè xíng qí shì,8034
公函,Official letter,gōng hán,8035
顾此失彼,care for this and lose that,gù cǐ shī bǐ,8036
红扑扑,Red flutter,hóng pū pū,8037
户口簿,Residence booklet,hù kǒu bù,8038
花冠,Corolla,huā guān,8039
化为乌有,come to nothing,huà wéi wū yǒu,8040
灰溜溜,Grey,huī liū liū,8041
悔过,Repentance,huǐ guò,8042
己见,one&apos;s own opinion,jǐ jiàn,8043
价廉物美,be cheap and at the same time very good,jià lián wù měi,8044
焦油,Tar,jiāo yóu,8045
烤肉,barbecue,kǎo ròu,8046
邋遢,Sloppy,lā tā,8047
粮店,grain shop,liáng diàn,8048
林林总总,numerous,lín lín zǒng zǒng,8049
没精打采,be out of spirits,méi jīng dǎ cǎi,8050
门徒,disciple,mén tú,8051
弥散,dispersion,mí sàn,8052
密语,Secret Language,mì yǔ,8053
密植,close planting,mì zhí,8054
棉鞋,cotton-padded shoes,mián xié,8055
闹别扭,Make a fuss,nào biè niu,8056
培土,Cultivate soil,péi tǔ,8057
皮棉,lint,pí mián,8058
偏心,eccentric,piān xīn,8059
棋迷,chess fan,qí mí,8060
抢种,rush-plant,qiǎng zhòng,8061
穷光蛋,Poor man,qióng guāng dàn,8062
山包,hillock,shān bāo,8063
善举,Good deeds,shàn jǔ,8064
上铺,Upper berth,shàng pū,8065
深不可测,have no bottom,shēn bù kě cè,8066
书库,Library,shū kù,8067
双人舞,Duet,shuāng rén wǔ,8068
所向披靡,carry the world before one,suǒ xiàng pī mǐ,8069
天花乱坠,as if it were raining flowers,tiān huā luàn zhuì,8070
天文数字,Astronomical figures,tiān wén shù zì,8071
挑动,Provocation,tiǎo dòng,8072
痛切,Gouge,tòng qiè,8073
外层,Outer layer,wài céng,8074
危坐,sit upright,wēi zuò,8075
威震,Megatron,wēi zhèn,8076
形影不离,follow like a shadow,xíng yǐng bù lí,8077
杏树,apricot tree,xìng shù,8078
凶多吉少,be fraught with grim possibilities,xiōng duō jí shǎo,8079
雄踞,be magnificently situated,xióng jù,8080
选项,option,xuǎn xiàng,8081
压产,Pressure production,yā chǎn,8082
摇头晃脑,look pleased with oneself,yáo tóu huàng nǎo,8083
一败涂地,suffer a big,yī bài tú dì,8084
一丝不挂,in nature &apos;s garb,yī sī bù guà,8085
引见,Introduction,yǐn jiàn,8086
语无伦次,ramble in one&apos;s statement,yǔ wú lún cì,8087
远隔,Far away,yuǎn gé,8088
云杉,Spruce,yún shā,8089
真主,Allah,zhēn zhǔ,8090
汁液,juice,zhī yè,8091
枝节,Trivia,zhī jié,8092
织机,loom,zhī jī,8093
专管,In charge of,zhuān guǎn,8094
紫檀,red sandalwood,zǐ tán,8095
自由竞争,free competition,zì yóu jìng zhēng,8096
作乐,Have fun,zuò lè,8097
